,Block,Condition,Emotion,Image,Length,Subject,Timing
357,6.0,Think,Neutral,People_148_h.jpg,20.0,32CVI,2300.0
358,6.0,Think,Neutral,Animals_132_h.jpg,20.0,32CVI,1420.0
359,6.0,Think,Neutral,Animals_097_h.jpg,20.0,32CVI,950.0
360,6.0,Think,Emotion,Animals_078_h.jpg,20.0,32CVI,1280.0
361,7.0,Think,Emotion,Objects_011_h.jpg,20.0,32CVI,1670.0
362,7.0,Think,Emotion,People_220_h.jpg,20.0,32CVI,1630.0
363,7.0,Think,Neutral,People_097_h.jpg,20.0,32CVI,1520.0
364,7.0,Think,Neutral,People_097_h.jpg,20.0,32CVI,2420.0
365,7.0,Think,Neutral,Faces_211_h.jpg,20.0,32CVI,1290.0
366,7.0,Think,Neutral,Faces_211_h.jpg,20.0,32CVI,2330.0
367,7.0,Think,Neutral,Faces_184_h.jpg,20.0,32CVI,2260.0
368,7.0,Think,Neutral,Faces_219_v.jpg,20.0,32CVI,2840.0
369,7.0,Think,Emotion,Animals_039_h.jpg,20.0,32CVI,1190.0
370,7.0,Think,Emotion,Animals_039_h.jpg,20.0,32CVI,2040.0
371,7.0,Think,Emotion,People_217_h.jpg,20.0,32CVI,2430.0
372,7.0,Think,Emotion,People_209_v.jpg,20.0,32CVI,470.0
373,7.0,Think,Emotion,People_209_v.jpg,20.0,32CVI,1940.0
374,7.0,Think,Emotion,Animals_078_h.jpg,20.0,32CVI,1280.0
375,7.0,Think,Neutral,Animals_097_h.jpg,20.0,32CVI,340.0
376,7.0,Think,Neutral,Animals_097_h.jpg,20.0,32CVI,790.0
377,8.0,Think,Emotion,Objects_088_h.jpg,20.0,32CVI,1290.0
378,8.0,Think,Emotion,Objects_088_h.jpg,20.0,32CVI,2670.0
379,8.0,Think,Emotion,Objects_088_h.jpg,20.0,32CVI,2810.0
380,8.0,Think,Neutral,Faces_219_v.jpg,20.0,32CVI,1920.0
381,8.0,Think,Emotion,Objects_023_v.jpg,20.0,32CVI,1780.0
382,8.0,Think,Emotion,People_209_v.jpg,20.0,32CVI,1890.0
383,8.0,Think,Emotion,People_209_v.jpg,20.0,32CVI,2570.0
384,8.0,Think,Emotion,People_209_v.jpg,20.0,32CVI,2940.0
385,8.0,Think,Emotion,Objects_011_h.jpg,20.0,32CVI,510.0
386,8.0,Think,Emotion,Objects_011_h.jpg,20.0,32CVI,1990.0
387,8.0,Think,Emotion,Objects_011_h.jpg,20.0,32CVI,2540.0
388,8.0,Think,Neutral,People_091_h.jpg,20.0,32CVI,1880.0
389,8.0,Think,Neutral,People_179_h.jpg,20.0,32CVI,1200.0
390,8.0,Think,Neutral,People_179_h.jpg,20.0,32CVI,1810.0
391,8.0,Think,Neutral,People_179_h.jpg,20.0,32CVI,2170.0
392,8.0,Think,Neutral,People_097_h.jpg,20.0,32CVI,420.0
393,8.0,Think,Neutral,People_097_h.jpg,20.0,32CVI,890.0
394,8.0,Think,Emotion,People_220_h.jpg,20.0,32CVI,2160.0
395,8.0,Think,Emotion,People_077_v.jpg,20.0,32CVI,210.0
396,8.0,Think,Emotion,People_077_v.jpg,20.0,32CVI,400.0
397,8.0,Think,Neutral,Faces_184_h.jpg,20.0,32CVI,910.0
398,8.0,Think,Neutral,Objects_242_h.jpg,20.0,32CVI,800.0
399,8.0,Think,Neutral,Objects_242_h.jpg,20.0,32CVI,1510.0
400,8.0,Think,Neutral,Objects_242_h.jpg,20.0,32CVI,2910.0
401,1.0,Think,Neutral,Objects_029_h.jpg,30.0,34LME,720.0
402,1.0,Think,Neutral,Animals_043_h.jpg,30.0,34LME,2130.0
403,1.0,Think,Neutral,Animals_088_h.jpg,30.0,34LME,730.0
404,2.0,Think,Neutral,People_035_h.jpg,30.0,34LME,1850.0
405,2.0,Think,Neutral,People_035_h.jpg,30.0,34LME,1950.0
406,2.0,Think,Emotion,People_205_v.jpg,30.0,34LME,320.0
407,2.0,Think,Emotion,People_205_v.jpg,30.0,34LME,2430.0
408,2.0,Think,Emotion,Animals_008_v.jpg,30.0,34LME,780.0
409,2.0,Think,Emotion,Animals_008_v.jpg,30.0,34LME,2540.0
410,2.0,Think,Neutral,Animals_043_h.jpg,30.0,34LME,1950.0
411,2.0,Think,Emotion,Animals_065_h.jpg,30.0,34LME,1510.0
412,2.0,Think,Neutral,Faces_306_v.jpg,30.0,34LME,510.0
413,2.0,Think,Neutral,Faces_306_v.jpg,30.0,34LME,1900.0
414,2.0,Think,Neutral,Faces_306_v.jpg,30.0,34LME,2350.0
415,2.0,Think,Neutral,People_095_h.jpg,30.0,34LME,2730.0
416,2.0,Think,Emotion,People_090_v.jpg,30.0,34LME,2870.0
417,2.0,Think,Emotion,Objects_006_h.jpg,30.0,34LME,2440.0
418,2.0,Think,Neutral,Objects_029_h.jpg,30.0,34LME,1510.0
419,2.0,Think,Neutral,Objects_029_h.jpg,30.0,34LME,2350.0
420,2.0,Think,Neutral,People_164_h.jpg,30.0,34LME,2060.0
421,3.0,Think,Neutral,People_095_h.jpg,30.0,34LME,1360.0
422,3.0,Think,Neutral,People_095_h.jpg,30.0,34LME,2530.0
423,3.0,Think,Neutral,People_095_h.jpg,30.0,34LME,2710.0
424,3.0,Think,Neutral,People_249_h.jpg,30.0,34LME,670.0
425,3.0,Think,Neutral,Objects_029_h.jpg,30.0,34LME,1280.0
426,3.0,Think,Neutral,Objects_029_h.jpg,30.0,34LME,1880.0
427,3.0,Think,Neutral,People_164_h.jpg,30.0,34LME,1270.0
428,3.0,Think,Neutral,People_164_h.jpg,30.0,34LME,2210.0
429,3.0,Think,Neutral,Objects_200_h.jpg,30.0,34LME,430.0
430,3.0,Think,Neutral,Objects_200_h.jpg,30.0,34LME,2560.0
431,3.0,Think,Neutral,Animals_105_h.jpg,30.0,34LME,360.0
432,3.0,Think,Neutral,Animals_043_h.jpg,30.0,34LME,1410.0
433,3.0,Think,Emotion,Objects_022_h.jpg,30.0,34LME,1080.0
434,3.0,Think,Emotion,Faces_368_h.jpg,30.0,34LME,1720.0
435,3.0,Think,Emotion,Faces_368_h.jpg,30.0,34LME,2790.0
436,3.0,Think,Emotion,Faces_156_h.jpg,30.0,34LME,470.0
437,4.0,Think,Emotion,Faces_156_h.jpg,30.0,34LME,1110.0
438,4.0,Think,Neutral,Faces_292_h.jpg,30.0,34LME,440.0
439,4.0,Think,Emotion,Objects_006_h.jpg,30.0,34LME,350.0
440,4.0,Think,Emotion,Objects_006_h.jpg,30.0,34LME,950.0
441,4.0,Think,Emotion,Objects_006_h.jpg,30.0,34LME,1510.0
442,4.0,Think,Emotion,Objects_006_h.jpg,30.0,34LME,2070.0
443,4.0,Think,Emotion,Objects_006_h.jpg,30.0,34LME,2670.0
444,4.0,Think,Neutral,Faces_306_v.jpg,30.0,34LME,940.0
445,4.0,Think,Neutral,Faces_306_v.jpg,30.0,34LME,1850.0
446,4.0,Think,Neutral,Faces_306_v.jpg,30.0,34LME,2930.0
447,4.0,Think,Emotion,Faces_368_h.jpg,30.0,34LME,750.0
448,4.0,Think,Emotion,Faces_368_h.jpg,30.0,34LME,1260.0
449,4.0,Think,Emotion,Objects_022_h.jpg,30.0,34LME,250.0
450,4.0,Think,Emotion,Objects_022_h.jpg,30.0,34LME,460.0
451,4.0,Think,Neutral,Objects_029_h.jpg,30.0,34LME,460.0
452,4.0,Think,Neutral,Objects_029_h.jpg,30.0,34LME,1370.0
453,4.0,Think,Neutral,Objects_029_h.jpg,30.0,34LME,2540.0
454,4.0,Think,Emotion,Objects_010_h.jpg,30.0,34LME,1680.0
455,4.0,Think,Emotion,Objects_010_h.jpg,30.0,34LME,2480.0
456,4.0,Think,Neutral,Animals_105_h.jpg,30.0,34LME,1110.0
457,5.0,Think,Emotion,Objects_006_h.jpg,30.0,34LME,480.0
458,5.0,Think,Neutral,People_035_h.jpg,30.0,34LME,930.0
459,5.0,Think,Emotion,Objects_022_h.jpg,30.0,34LME,2280.0
460,5.0,Think,Neutral,Objects_029_h.jpg,30.0,34LME,1070.0
461,6.0,Think,Neutral,Faces_123_h.jpg,30.0,34LME,440.0
462,6.0,Think,Emotion,People_090_v.jpg,30.0,34LME,480.0
463,6.0,Think,Emotion,Objects_010_h.jpg,30.0,34LME,990.0
464,6.0,Think,Neutral,Animals_105_h.jpg,30.0,34LME,2310.0
465,7.0,Think,Neutral,People_035_h.jpg,30.0,34LME,1100.0
466,7.0,Think,Neutral,People_035_h.jpg,30.0,34LME,2250.0
467,7.0,Think,Neutral,People_095_h.jpg,30.0,34LME,490.0
468,7.0,Think,Neutral,People_095_h.jpg,30.0,34LME,1320.0
469,7.0,Think,Neutral,People_095_h.jpg,30.0,34LME,2720.0
470,7.0,Think,Neutral,People_095_h.jpg,30.0,34LME,2880.0
471,8.0,Think,Neutral,Objects_029_h.jpg,30.0,34LME,290.0
472,8.0,Think,Neutral,Objects_200_h.jpg,30.0,34LME,950.0
473,8.0,Think,Neutral,People_249_h.jpg,30.0,34LME,2960.0
474,1.0,Think,Neutral,Animals_097_h.jpg,20.0,35QSY,700.0
475,1.0,Think,Neutral,Animals_097_h.jpg,20.0,35QSY,1270.0
476,1.0,Think,Emotion,People_077_v.jpg,20.0,35QSY,1480.0
477,1.0,Think,Emotion,People_077_v.jpg,20.0,35QSY,1740.0
478,1.0,Think,Emotion,Animals_078_h.jpg,20.0,35QSY,1190.0
479,1.0,Think,Emotion,Animals_078_h.jpg,20.0,35QSY,2760.0
480,1.0,Think,Emotion,Objects_088_h.jpg,20.0,35QSY,540.0
481,1.0,Think,Emotion,People_220_h.jpg,20.0,35QSY,2960.0
482,1.0,Think,Neutral,Animals_213_h.jpg,20.0,35QSY,840.0
483,1.0,Think,Neutral,Animals_213_h.jpg,20.0,35QSY,1300.0
484,1.0,Think,Emotion,Objects_126_h.jpg,20.0,35QSY,2400.0
485,1.0,Think,Emotion,Objects_126_h.jpg,20.0,35QSY,2550.0
486,1.0,Think,Neutral,People_091_h.jpg,20.0,35QSY,2840.0
487,1.0,Think,Neutral,Faces_211_h.jpg,20.0,35QSY,1570.0
488,1.0,Think,Neutral,Faces_211_h.jpg,20.0,35QSY,1760.0
489,1.0,Think,Emotion,Objects_011_h.jpg,20.0,35QSY,1420.0
490,1.0,Think,Neutral,Objects_049_h.jpg,20.0,35QSY,1710.0
491,1.0,Think,Emotion,People_217_h.jpg,20.0,35QSY,340.0
492,1.0,Think,Emotion,People_217_h.jpg,20.0,35QSY,1580.0
493,1.0,Think,Emotion,People_209_v.jpg,20.0,35QSY,870.0
494,1.0,Think,Neutral,Faces_219_v.jpg,20.0,35QSY,1140.0
495,1.0,Think,Neutral,Faces_219_v.jpg,20.0,35QSY,1600.0
496,1.0,Think,Neutral,Faces_219_v.jpg,20.0,35QSY,2690.0
497,1.0,Think,Emotion,Animals_041_h.jpg,20.0,35QSY,840.0
498,1.0,Think,Emotion,Animals_041_h.jpg,20.0,35QSY,2370.0
499,1.0,Think,Emotion,Animals_041_h.jpg,20.0,35QSY,2760.0
500,1.0,Think,Neutral,People_179_h.jpg,20.0,35QSY,1940.0
501,1.0,Think,Emotion,Objects_154_h.jpg,20.0,35QSY,500.0
502,1.0,Think,Emotion,Objects_154_h.jpg,20.0,35QSY,2590.0
503,2.0,Think,Emotion,Objects_126_h.jpg,20.0,35QSY,2320.0
504,2.0,Think,Emotion,Objects_126_h.jpg,20.0,35QSY,2410.0
505,2.0,Think,Neutral,Faces_219_v.jpg,20.0,35QSY,610.0
506,2.0,Think,Neutral,Faces_219_v.jpg,20.0,35QSY,1510.0
507,2.0,Think,Neutral,Faces_219_v.jpg,20.0,35QSY,2670.0
508,2.0,Think,Emotion,Objects_011_h.jpg,20.0,35QSY,1060.0
509,2.0,Think,Emotion,People_217_h.jpg,20.0,35QSY,520.0
510,2.0,Think,Emotion,Objects_088_h.jpg,20.0,35QSY,690.0
511,2.0,Think,Emotion,Objects_088_h.jpg,20.0,35QSY,780.0
512,2.0,Think,Neutral,Objects_242_h.jpg,20.0,35QSY,1770.0
513,2.0,Think,Neutral,People_179_h.jpg,20.0,35QSY,840.0
514,2.0,Think,Neutral,Faces_184_h.jpg,20.0,35QSY,1110.0
515,2.0,Think,Emotion,People_077_v.jpg,20.0,35QSY,1770.0
516,2.0,Think,Emotion,Animals_039_h.jpg,20.0,35QSY,1120.0
517,2.0,Think,Neutral,People_097_h.jpg,20.0,35QSY,290.0
518,2.0,Think,Neutral,People_097_h.jpg,20.0,35QSY,780.0
519,2.0,Think,Neutral,People_097_h.jpg,20.0,35QSY,1360.0
520,2.0,Think,Emotion,Objects_023_v.jpg,20.0,35QSY,1290.0
521,2.0,Think,Emotion,Objects_023_v.jpg,20.0,35QSY,1510.0
522,2.0,Think,Emotion,Objects_023_v.jpg,20.0,35QSY,2150.0
523,2.0,Think,Emotion,Animals_041_h.jpg,20.0,35QSY,1230.0
524,2.0,Think,Emotion,Animals_041_h.jpg,20.0,35QSY,2040.0
525,2.0,Think,Emotion,Animals_041_h.jpg,20.0,35QSY,2410.0
526,2.0,Think,Emotion,Animals_041_h.jpg,20.0,35QSY,2750.0
527,2.0,Think,Emotion,Objects_154_h.jpg,20.0,35QSY,1130.0
528,2.0,Think,Emotion,Objects_154_h.jpg,20.0,35QSY,1290.0
529,2.0,Think,Emotion,Objects_154_h.jpg,20.0,35QSY,1470.0
530,2.0,Think,Emotion,Objects_154_h.jpg,20.0,35QSY,1930.0
531,2.0,Think,Neutral,Animals_213_h.jpg,20.0,35QSY,2170.0
532,2.0,Think,Neutral,Faces_211_h.jpg,20.0,35QSY,1980.0
533,3.0,Think,Neutral,People_148_h.jpg,20.0,35QSY,360.0
534,3.0,Think,Neutral,People_148_h.jpg,20.0,35QSY,1010.0
535,3.0,Think,Neutral,People_148_h.jpg,20.0,35QSY,1660.0
536,3.0,Think,Neutral,People_148_h.jpg,20.0,35QSY,1730.0
537,3.0,Think,Neutral,People_148_h.jpg,20.0,35QSY,2820.0
538,3.0,Think,Emotion,Animals_078_h.jpg,20.0,35QSY,1580.0
539,3.0,Think,Emotion,Animals_078_h.jpg,20.0,35QSY,1940.0
540,3.0,Think,Emotion,Animals_078_h.jpg,20.0,35QSY,2360.0
541,3.0,Think,Emotion,Objects_023_v.jpg,20.0,35QSY,790.0
542,3.0,Think,Emotion,People_209_v.jpg,20.0,35QSY,670.0
543,3.0,Think,Neutral,Faces_184_h.jpg,20.0,35QSY,330.0
544,3.0,Think,Neutral,Faces_184_h.jpg,20.0,35QSY,1480.0
545,3.0,Think,Neutral,Faces_184_h.jpg,20.0,35QSY,2390.0
546,3.0,Think,Emotion,People_077_v.jpg,20.0,35QSY,1010.0
547,3.0,Think,Emotion,People_077_v.jpg,20.0,35QSY,1870.0
548,3.0,Think,Neutral,Animals_097_h.jpg,20.0,35QSY,640.0
549,3.0,Think,Neutral,Animals_097_h.jpg,20.0,35QSY,2050.0
550,3.0,Think,Neutral,Animals_097_h.jpg,20.0,35QSY,2180.0
551,3.0,Think,Neutral,Animals_097_h.jpg,20.0,35QSY,2310.0
552,3.0,Think,Neutral,Faces_219_v.jpg,20.0,35QSY,410.0
553,3.0,Think,Neutral,Faces_219_v.jpg,20.0,35QSY,660.0
554,3.0,Think,Neutral,People_091_h.jpg,20.0,35QSY,1830.0
555,3.0,Think,Emotion,People_220_h.jpg,20.0,35QSY,750.0
556,3.0,Think,Emotion,People_220_h.jpg,20.0,35QSY,1600.0
557,3.0,Think,Emotion,Objects_126_h.jpg,20.0,35QSY,540.0
558,3.0,Think,Emotion,Objects_126_h.jpg,20.0,35QSY,890.0
559,3.0,Think,Emotion,Objects_126_h.jpg,20.0,35QSY,1780.0
560,3.0,Think,Emotion,Objects_126_h.jpg,20.0,35QSY,2550.0
561,3.0,Think,Emotion,Objects_126_h.jpg,20.0,35QSY,2650.0
562,3.0,Think,Emotion,People_217_h.jpg,20.0,35QSY,2840.0
563,3.0,Think,Neutral,Animals_132_h.jpg,20.0,35QSY,1610.0
564,3.0,Think,Neutral,Animals_132_h.jpg,20.0,35QSY,2310.0
565,3.0,Think,Neutral,Animals_132_h.jpg,20.0,35QSY,2590.0
566,3.0,Think,Neutral,Animals_132_h.jpg,20.0,35QSY,2780.0
567,4.0,Think,Neutral,Animals_097_h.jpg,20.0,35QSY,410.0
568,4.0,Think,Neutral,Animals_097_h.jpg,20.0,35QSY,1210.0
569,4.0,Think,Neutral,Animals_097_h.jpg,20.0,35QSY,2940.0
570,4.0,Think,Emotion,People_077_v.jpg,20.0,35QSY,1420.0
571,4.0,Think,Neutral,Animals_132_h.jpg,20.0,35QSY,2320.0
572,4.0,Think,Emotion,People_217_h.jpg,20.0,35QSY,630.0
573,4.0,Think,Emotion,People_217_h.jpg,20.0,35QSY,970.0
574,4.0,Think,Emotion,People_217_h.jpg,20.0,35QSY,2090.0
575,4.0,Think,Emotion,People_209_v.jpg,20.0,35QSY,1210.0
576,4.0,Think,Emotion,People_209_v.jpg,20.0,35QSY,1370.0
577,4.0,Think,Emotion,People_209_v.jpg,20.0,35QSY,1990.0
578,4.0,Think,Emotion,People_209_v.jpg,20.0,35QSY,2710.0
579,4.0,Think,Emotion,People_220_h.jpg,20.0,35QSY,1180.0
580,4.0,Think,Emotion,People_220_h.jpg,20.0,35QSY,2340.0
581,4.0,Think,Emotion,Animals_078_h.jpg,20.0,35QSY,1940.0
582,4.0,Think,Emotion,Animals_078_h.jpg,20.0,35QSY,2700.0
583,4.0,Think,Neutral,People_091_h.jpg,20.0,35QSY,1730.0
584,4.0,Think,Neutral,People_091_h.jpg,20.0,35QSY,1830.0
585,4.0,Think,Neutral,People_091_h.jpg,20.0,35QSY,2390.0
586,4.0,Think,Emotion,Objects_088_h.jpg,20.0,35QSY,240.0
587,4.0,Think,Neutral,People_179_h.jpg,20.0,35QSY,2180.0
588,4.0,Think,Neutral,Objects_049_h.jpg,20.0,35QSY,1580.0
589,4.0,Think,Neutral,Objects_049_h.jpg,20.0,35QSY,1750.0
590,4.0,Think,Emotion,Animals_041_h.jpg,20.0,35QSY,2130.0
591,4.0,Think,Neutral,Animals_213_h.jpg,20.0,35QSY,860.0
592,4.0,Think,Neutral,People_097_h.jpg,20.0,35QSY,400.0
593,4.0,Think,Neutral,People_097_h.jpg,20.0,35QSY,770.0
594,4.0,Think,Neutral,People_097_h.jpg,20.0,35QSY,1730.0
595,4.0,Think,Neutral,People_097_h.jpg,20.0,35QSY,2360.0
596,4.0,Think,Neutral,People_097_h.jpg,20.0,35QSY,2780.0
597,4.0,Think,Emotion,Objects_011_h.jpg,20.0,35QSY,1810.0
598,4.0,Think,Emotion,Objects_011_h.jpg,20.0,35QSY,2820.0
599,5.0,Think,Emotion,People_209_v.jpg,20.0,35QSY,600.0
600,5.0,Think,Emotion,People_209_v.jpg,20.0,35QSY,1760.0
601,5.0,Think,Emotion,Objects_154_h.jpg,20.0,35QSY,2450.0
602,5.0,Think,Emotion,Objects_154_h.jpg,20.0,35QSY,2630.0
603,5.0,Think,Emotion,Objects_154_h.jpg,20.0,35QSY,2730.0
604,5.0,Think,Emotion,Objects_011_h.jpg,20.0,35QSY,1600.0
605,5.0,Think,Emotion,Objects_011_h.jpg,20.0,35QSY,2720.0
606,5.0,Think,Neutral,People_097_h.jpg,20.0,35QSY,510.0
607,5.0,Think,Neutral,People_097_h.jpg,20.0,35QSY,1140.0
608,5.0,Think,Emotion,Animals_039_h.jpg,20.0,35QSY,1370.0
609,5.0,Think,Emotion,Animals_039_h.jpg,20.0,35QSY,2650.0
610,5.0,Think,Neutral,People_179_h.jpg,20.0,35QSY,670.0
611,5.0,Think,Neutral,Animals_097_h.jpg,20.0,35QSY,770.0
612,5.0,Think,Neutral,People_091_h.jpg,20.0,35QSY,2210.0
613,5.0,Think,Emotion,Objects_126_h.jpg,20.0,35QSY,400.0
614,5.0,Think,Emotion,Objects_126_h.jpg,20.0,35QSY,490.0
615,5.0,Think,Emotion,Objects_126_h.jpg,20.0,35QSY,890.0
616,5.0,Think,Emotion,Objects_126_h.jpg,20.0,35QSY,2470.0
617,5.0,Think,Emotion,Objects_126_h.jpg,20.0,35QSY,2660.0
618,5.0,Think,Neutral,Animals_213_h.jpg,20.0,35QSY,1570.0
619,5.0,Think,Neutral,Animals_213_h.jpg,20.0,35QSY,2620.0
620,5.0,Think,Emotion,Animals_041_h.jpg,20.0,35QSY,930.0
621,5.0,Think,Emotion,Objects_088_h.jpg,20.0,35QSY,2720.0
622,5.0,Think,Neutral,Faces_219_v.jpg,20.0,35QSY,2400.0
623,5.0,Think,Neutral,Faces_219_v.jpg,20.0,35QSY,2470.0
624,5.0,Think,Neutral,People_148_h.jpg,20.0,35QSY,1470.0
625,5.0,Think,Emotion,Animals_078_h.jpg,20.0,35QSY,630.0
626,5.0,Think,Neutral,Animals_132_h.jpg,20.0,35QSY,1570.0
627,5.0,Think,Neutral,Animals_132_h.jpg,20.0,35QSY,2420.0
628,5.0,Think,Neutral,Animals_132_h.jpg,20.0,35QSY,2510.0
629,6.0,Think,Emotion,People_220_h.jpg,20.0,35QSY,1000.0
630,6.0,Think,Emotion,People_220_h.jpg,20.0,35QSY,2200.0
631,6.0,Think,Neutral,People_179_h.jpg,20.0,35QSY,1450.0
632,6.0,Think,Emotion,Animals_041_h.jpg,20.0,35QSY,2820.0
633,6.0,Think,Emotion,Animals_041_h.jpg,20.0,35QSY,2900.0
634,6.0,Think,Emotion,Animals_078_h.jpg,20.0,35QSY,1670.0
635,6.0,Think,Emotion,Animals_078_h.jpg,20.0,35QSY,1910.0
636,6.0,Think,Emotion,Animals_078_h.jpg,20.0,35QSY,2720.0
637,6.0,Think,Emotion,People_209_v.jpg,20.0,35QSY,500.0
638,6.0,Think,Emotion,People_209_v.jpg,20.0,35QSY,700.0
639,6.0,Think,Emotion,Objects_088_h.jpg,20.0,35QSY,1990.0
640,6.0,Think,Emotion,Objects_126_h.jpg,20.0,35QSY,260.0
641,6.0,Think,Emotion,Objects_126_h.jpg,20.0,35QSY,2860.0
642,6.0,Think,Neutral,Animals_097_h.jpg,20.0,35QSY,580.0
643,6.0,Think,Neutral,Animals_097_h.jpg,20.0,35QSY,1520.0
644,6.0,Think,Neutral,Animals_097_h.jpg,20.0,35QSY,2150.0
645,6.0,Think,Neutral,Animals_097_h.jpg,20.0,35QSY,2670.0
646,6.0,Think,Neutral,Animals_132_h.jpg,20.0,35QSY,600.0
647,6.0,Think,Neutral,Animals_132_h.jpg,20.0,35QSY,980.0
648,6.0,Think,Neutral,Animals_132_h.jpg,20.0,35QSY,2030.0
649,6.0,Think,Neutral,Animals_213_h.jpg,20.0,35QSY,940.0
650,6.0,Think,Neutral,Animals_213_h.jpg,20.0,35QSY,1520.0
651,6.0,Think,Neutral,Objects_242_h.jpg,20.0,35QSY,1680.0
652,6.0,Think,Neutral,Objects_242_h.jpg,20.0,35QSY,2030.0
653,6.0,Think,Neutral,People_097_h.jpg,20.0,35QSY,790.0
654,6.0,Think,Neutral,People_097_h.jpg,20.0,35QSY,1710.0
655,6.0,Think,Emotion,People_077_v.jpg,20.0,35QSY,1000.0
656,6.0,Think,Emotion,People_217_h.jpg,20.0,35QSY,650.0
657,6.0,Think,Emotion,People_217_h.jpg,20.0,35QSY,1710.0
658,6.0,Think,Emotion,Objects_011_h.jpg,20.0,35QSY,770.0
659,6.0,Think,Emotion,Objects_011_h.jpg,20.0,35QSY,2560.0
660,6.0,Think,Emotion,Objects_011_h.jpg,20.0,35QSY,2660.0
661,6.0,Think,Emotion,Objects_011_h.jpg,20.0,35QSY,2770.0
662,6.0,Think,Emotion,Objects_011_h.jpg,20.0,35QSY,2940.0
663,7.0,Think,Neutral,Faces_219_v.jpg,20.0,35QSY,1540.0
664,7.0,Think,Neutral,Animals_213_h.jpg,20.0,35QSY,300.0
665,7.0,Think,Neutral,Animals_213_h.jpg,20.0,35QSY,1250.0
666,7.0,Think,Neutral,Animals_213_h.jpg,20.0,35QSY,1480.0
667,7.0,Think,Emotion,Objects_023_v.jpg,20.0,35QSY,1550.0
668,7.0,Think,Neutral,Faces_211_h.jpg,20.0,35QSY,1140.0
669,7.0,Think,Neutral,Faces_211_h.jpg,20.0,35QSY,1400.0
670,7.0,Think,Emotion,People_220_h.jpg,20.0,35QSY,1230.0
671,7.0,Think,Emotion,People_220_h.jpg,20.0,35QSY,2270.0
672,7.0,Think,Neutral,Animals_132_h.jpg,20.0,35QSY,2770.0
673,7.0,Think,Emotion,People_077_v.jpg,20.0,35QSY,1280.0
674,7.0,Think,Emotion,People_077_v.jpg,20.0,35QSY,1980.0
675,7.0,Think,Neutral,People_179_h.jpg,20.0,35QSY,210.0
676,7.0,Think,Neutral,People_179_h.jpg,20.0,35QSY,2520.0
677,7.0,Think,Neutral,People_148_h.jpg,20.0,35QSY,910.0
678,7.0,Think,Neutral,People_097_h.jpg,20.0,35QSY,2130.0
679,7.0,Think,Neutral,Objects_242_h.jpg,20.0,35QSY,1790.0
680,7.0,Think,Neutral,Objects_049_h.jpg,20.0,35QSY,1620.0
681,7.0,Think,Neutral,Objects_049_h.jpg,20.0,35QSY,2100.0
682,7.0,Think,Emotion,Objects_088_h.jpg,20.0,35QSY,2320.0
683,8.0,Think,Emotion,Animals_039_h.jpg,20.0,35QSY,910.0
684,8.0,Think,Emotion,Objects_088_h.jpg,20.0,35QSY,1490.0
685,8.0,Think,Neutral,People_091_h.jpg,20.0,35QSY,550.0
686,8.0,Think,Neutral,People_091_h.jpg,20.0,35QSY,940.0
687,8.0,Think,Neutral,People_091_h.jpg,20.0,35QSY,1020.0
688,8.0,Think,Neutral,People_091_h.jpg,20.0,35QSY,1910.0
689,8.0,Think,Neutral,People_091_h.jpg,20.0,35QSY,2400.0
690,8.0,Think,Emotion,Animals_041_h.jpg,20.0,35QSY,2230.0
691,8.0,Think,Emotion,People_077_v.jpg,20.0,35QSY,2510.0
692,8.0,Think,Neutral,People_148_h.jpg,20.0,35QSY,380.0
693,8.0,Think,Neutral,People_097_h.jpg,20.0,35QSY,1190.0
694,8.0,Think,Neutral,People_097_h.jpg,20.0,35QSY,1640.0
695,8.0,Think,Neutral,People_097_h.jpg,20.0,35QSY,2080.0
696,8.0,Think,Neutral,People_179_h.jpg,20.0,35QSY,920.0
697,8.0,Think,Neutral,People_179_h.jpg,20.0,35QSY,2080.0
698,8.0,Think,Emotion,People_217_h.jpg,20.0,35QSY,700.0
699,8.0,Think,Emotion,Objects_126_h.jpg,20.0,35QSY,430.0
700,8.0,Think,Emotion,Objects_126_h.jpg,20.0,35QSY,750.0
701,8.0,Think,Emotion,Objects_126_h.jpg,20.0,35QSY,1880.0
702,8.0,Think,Emotion,Objects_126_h.jpg,20.0,35QSY,2380.0
703,8.0,Think,Emotion,Objects_126_h.jpg,20.0,35QSY,2580.0
704,8.0,Think,Neutral,Objects_049_h.jpg,20.0,35QSY,510.0
705,1.0,Think,Emotion,Animals_008_v.jpg,10.0,36LSA,730.0
706,1.0,Think,Emotion,Animals_008_v.jpg,10.0,36LSA,1860.0
707,1.0,Think,Emotion,Animals_008_v.jpg,10.0,36LSA,2480.0
708,1.0,Think,Neutral,People_035_h.jpg,10.0,36LSA,1970.0
709,1.0,Think,Emotion,Faces_156_h.jpg,10.0,36LSA,240.0
710,1.0,Think,Emotion,Faces_156_h.jpg,10.0,36LSA,630.0
711,1.0,Think,Emotion,Faces_156_h.jpg,10.0,36LSA,980.0
712,1.0,Think,Emotion,Faces_156_h.jpg,10.0,36LSA,1340.0
713,1.0,Think,Emotion,Faces_156_h.jpg,10.0,36LSA,1590.0
714,1.0,Think,Emotion,Faces_156_h.jpg,10.0,36LSA,2030.0
715,1.0,Think,Emotion,Faces_156_h.jpg,10.0,36LSA,2680.0
