,Subject,Condition,Emotion,Block,Image,IntrusionRating,Timing,Length
2465,59DIN,DecodingThink,Emotion,3,Faces_368_h.jpg,2,2610,20
2466,59DIN,DecodingThink,Neutral,3,Faces_123_h.jpg,1,2430,20
2467,59DIN,DecodingThink,Emotion,3,People_205_v.jpg,2,2850,20
2468,59DIN,DecodingThink,Emotion,3,Objects_022_h.jpg,3,2560,20
2469,59DIN,DecodingThink,Neutral,3,Objects_200_h.jpg,2,280,20
2470,59DIN,DecodingThink,Neutral,3,Objects_200_h.jpg,2,2470,20
2471,59DIN,DecodingThink,Emotion,3,People_090_v.jpg,2,680,20
2472,59DIN,DecodingThink,Neutral,3,Animals_105_h.jpg,2,360,20
2473,59DIN,DecodingThink,Neutral,3,Animals_105_h.jpg,2,760,20
2474,59DIN,DecodingThink,Neutral,3,Animals_105_h.jpg,2,1080,20
2475,59DIN,DecodingThink,Neutral,3,Animals_088_h.jpg,2,1430,20
2476,59DIN,DecodingThink,Neutral,3,Faces_306_v.jpg,2,590,20
2477,59DIN,DecodingThink,Emotion,3,People_019_v.jpg,2,740,20
2478,59DIN,DecodingThink,Emotion,3,People_019_v.jpg,2,930,20
2479,59DIN,DecodingThink,Emotion,3,People_019_v.jpg,2,1160,20
2480,59DIN,DecodingThink,Emotion,3,People_019_v.jpg,2,2450,20
2481,59DIN,DecodingThink,Emotion,3,Animals_008_v.jpg,1,2930,20
2482,59DIN,DecodingThink,Emotion,3,Faces_156_h.jpg,2,840,20
2483,59DIN,DecodingThink,Emotion,3,Objects_010_h.jpg,3,1750,20
2484,59DIN,DecodingThink,Emotion,3,Objects_010_h.jpg,3,2180,20
2485,59DIN,DecodingThink,Neutral,4,People_035_h.jpg,2,550,20
2486,59DIN,DecodingThink,Neutral,4,People_035_h.jpg,2,700,20
2487,59DIN,DecodingThink,Neutral,4,People_035_h.jpg,2,970,20
2488,59DIN,DecodingThink,Neutral,4,People_035_h.jpg,2,1170,20
2489,59DIN,DecodingThink,Neutral,4,People_035_h.jpg,2,1380,20
2490,59DIN,DecodingThink,Neutral,4,People_035_h.jpg,2,1870,20
2491,59DIN,DecodingThink,Neutral,4,People_035_h.jpg,2,2670,20
2492,59DIN,DecodingThink,Emotion,4,Faces_368_h.jpg,2,890,20
2493,59DIN,DecodingThink,Emotion,4,Faces_368_h.jpg,2,2910,20
2494,59DIN,DecodingThink,Neutral,4,People_095_h.jpg,2,2730,20
2495,59DIN,DecodingThink,Emotion,4,People_019_v.jpg,1,670,20
2496,59DIN,DecodingThink,Neutral,4,People_164_h.jpg,2,740,20
2497,59DIN,DecodingThink,Neutral,4,People_164_h.jpg,2,1600,20
2498,59DIN,DecodingThink,Neutral,4,People_164_h.jpg,2,1670,20
2499,59DIN,DecodingThink,Neutral,4,People_164_h.jpg,2,1770,20
2500,59DIN,DecodingThink,Neutral,4,Faces_292_h.jpg,2,720,20
2501,59DIN,DecodingThink,Emotion,4,Animals_008_v.jpg,2,870,20
2502,59DIN,DecodingThink,Emotion,4,Animals_008_v.jpg,2,1330,20
2503,59DIN,DecodingThink,Emotion,4,Objects_010_h.jpg,3,1560,20
2504,59DIN,DecodingThink,Neutral,4,Faces_306_v.jpg,3,1920,20
2505,59DIN,DecodingThink,Emotion,4,Animals_065_h.jpg,3,410,20
2506,59DIN,DecodingThink,Emotion,4,People_230_h.jpg,1,670,20
2507,59DIN,DecodingThink,Emotion,4,People_230_h.jpg,1,820,20
2508,59DIN,DecodingThink,Emotion,4,People_230_h.jpg,1,1760,20
2509,59DIN,DecodingThink,Emotion,4,People_230_h.jpg,1,2540,20
2510,59DIN,DecodingThink,Neutral,4,Faces_123_h.jpg,2,320,20
2511,59DIN,DecodingThink,Neutral,4,Faces_123_h.jpg,2,2370,20
2512,59DIN,DecodingThink,Emotion,4,Objects_022_h.jpg,2,890,20
2513,59DIN,DecodingThink,Neutral,4,Animals_088_h.jpg,2,810,20
2514,59DIN,DecodingThink,Neutral,4,Animals_105_h.jpg,2,750,20
2515,59DIN,DecodingThink,Neutral,4,Objects_200_h.jpg,3,1010,20
2516,59DIN,DecodingThink,Neutral,4,Objects_200_h.jpg,3,1470,20
2517,59DIN,DecodingThink,Emotion,5,Objects_022_h.jpg,1,630,20
2518,59DIN,DecodingThink,Emotion,5,People_230_h.jpg,1,650,20
2519,59DIN,DecodingThink,Emotion,5,People_230_h.jpg,1,1380,20
2520,59DIN,DecodingThink,Emotion,5,People_019_v.jpg,2,770,20
2521,59DIN,DecodingThink,Emotion,5,People_019_v.jpg,2,2540,20
2522,59DIN,DecodingThink,Neutral,5,Faces_123_h.jpg,2,2870,20
2523,59DIN,DecodingThink,Emotion,5,Animals_065_h.jpg,1,490,20
2524,59DIN,DecodingThink,Emotion,5,Animals_065_h.jpg,1,640,20
2525,59DIN,DecodingThink,Emotion,5,Animals_065_h.jpg,1,1630,20
2526,59DIN,DecodingThink,Emotion,5,Animals_065_h.jpg,1,2620,20
2527,59DIN,DecodingThink,Neutral,5,Animals_105_h.jpg,2,840,20
2528,59DIN,DecodingThink,Neutral,5,People_164_h.jpg,2,1700,20
2529,59DIN,DecodingThink,Neutral,5,People_164_h.jpg,2,1940,20
2530,59DIN,DecodingThink,Emotion,5,Faces_156_h.jpg,2,420,20
2531,59DIN,DecodingThink,Emotion,5,Faces_156_h.jpg,2,2600,20
2532,59DIN,DecodingThink,Emotion,5,Animals_008_v.jpg,1,720,20
2533,59DIN,DecodingThink,Emotion,5,Faces_368_h.jpg,2,2390,20
2534,59DIN,DecodingThink,Neutral,5,Animals_088_h.jpg,2,390,20
2535,59DIN,DecodingThink,Neutral,5,Animals_088_h.jpg,2,610,20
2536,59DIN,DecodingThink,Neutral,5,Animals_088_h.jpg,2,1370,20
2537,59DIN,DecodingThink,Neutral,5,Animals_088_h.jpg,2,2270,20
2538,59DIN,DecodingThink,Neutral,5,Animals_088_h.jpg,2,2890,20
2539,59DIN,DecodingThink,Neutral,5,People_249_h.jpg,2,2050,20
2540,59DIN,DecodingThink,Emotion,5,People_204_v.jpg,1,2090,20
2541,59DIN,DecodingThink,Neutral,5,Faces_292_h.jpg,1,810,20
2542,59DIN,DecodingThink,Neutral,5,Faces_292_h.jpg,1,1160,20
2543,59DIN,DecodingThink,Emotion,5,Objects_010_h.jpg,2,1190,20
2544,59DIN,DecodingThink,Emotion,6,Objects_010_h.jpg,1,600,20
2545,59DIN,DecodingThink,Emotion,6,Objects_010_h.jpg,1,2890,20
2546,59DIN,DecodingThink,Emotion,6,Animals_065_h.jpg,2,2640,20
2547,59DIN,DecodingThink,Neutral,6,Objects_200_h.jpg,2,2260,20
2548,59DIN,DecodingThink,Neutral,6,Faces_292_h.jpg,1,980,20
2549,59DIN,DecodingThink,Neutral,6,Faces_292_h.jpg,1,1780,20
2550,59DIN,DecodingThink,Neutral,6,Faces_123_h.jpg,1,2540,20
2551,59DIN,DecodingThink,Neutral,6,Faces_306_v.jpg,2,1270,20
2552,59DIN,DecodingThink,Neutral,6,Faces_306_v.jpg,2,1890,20
2553,59DIN,DecodingThink,Emotion,6,Animals_008_v.jpg,2,430,20
2554,59DIN,DecodingThink,Emotion,6,Animals_008_v.jpg,2,1010,20
2555,59DIN,DecodingThink,Emotion,6,Animals_008_v.jpg,2,1890,20
2556,59DIN,DecodingThink,Emotion,6,Animals_008_v.jpg,2,2130,20
2557,59DIN,DecodingThink,Emotion,6,Animals_008_v.jpg,2,2760,20
2558,59DIN,DecodingThink,Emotion,6,Animals_008_v.jpg,2,2940,20
2559,59DIN,DecodingThink,Emotion,6,Objects_022_h.jpg,2,880,20
2560,59DIN,DecodingThink,Emotion,6,Objects_022_h.jpg,2,1720,20
2561,59DIN,DecodingThink,Emotion,6,Objects_022_h.jpg,2,2600,20
2562,59DIN,DecodingThink,Emotion,6,Objects_022_h.jpg,2,2920,20
2563,59DIN,DecodingThink,Emotion,7,People_230_h.jpg,1,1060,20
2564,59DIN,DecodingThink,Neutral,7,Animals_043_h.jpg,2,2900,20
2565,59DIN,DecodingThink,Emotion,7,People_019_v.jpg,1,1840,20
2566,59DIN,DecodingThink,Emotion,7,People_019_v.jpg,1,2480,20
2567,59DIN,DecodingThink,Neutral,7,Animals_105_h.jpg,1,610,20
2568,59DIN,DecodingThink,Neutral,7,Animals_105_h.jpg,1,1750,20
2569,59DIN,DecodingThink,Neutral,7,Animals_105_h.jpg,1,1820,20
2570,59DIN,DecodingThink,Neutral,7,Animals_105_h.jpg,1,2720,20
2571,59DIN,DecodingThink,Neutral,7,Faces_292_h.jpg,2,450,20
2572,59DIN,DecodingThink,Neutral,7,Faces_292_h.jpg,2,1520,20
2573,59DIN,DecodingThink,Neutral,7,Faces_292_h.jpg,2,1760,20
2574,59DIN,DecodingThink,Neutral,7,Faces_306_v.jpg,1,2690,20
2575,59DIN,DecodingThink,Neutral,7,Objects_200_h.jpg,2,1730,20
2576,59DIN,DecodingThink,Neutral,7,Objects_200_h.jpg,2,2210,20
2577,59DIN,DecodingThink,Neutral,7,People_164_h.jpg,1,1670,20
2578,59DIN,DecodingThink,Emotion,7,Animals_008_v.jpg,2,240,20
2579,59DIN,DecodingThink,Emotion,7,Animals_008_v.jpg,2,1420,20
2580,59DIN,DecodingThink,Emotion,7,Animals_008_v.jpg,2,1940,20
2581,59DIN,DecodingThink,Emotion,7,Animals_008_v.jpg,2,2350,20
2582,59DIN,DecodingThink,Emotion,7,Faces_368_h.jpg,2,790,20
2583,59DIN,DecodingThink,Emotion,7,Faces_368_h.jpg,2,910,20
2584,59DIN,DecodingThink,Emotion,7,Faces_368_h.jpg,2,2640,20
2585,59DIN,DecodingThink,Emotion,7,Faces_368_h.jpg,2,2940,20
2586,59DIN,DecodingThink,Neutral,7,Faces_123_h.jpg,1,1320,20
2587,59DIN,DecodingThink,Emotion,7,Faces_156_h.jpg,2,2850,20
2588,59DIN,DecodingThink,Neutral,7,People_095_h.jpg,2,2700,20
2589,59DIN,DecodingThink,Neutral,8,People_095_h.jpg,1,2930,20
2590,59DIN,DecodingThink,Emotion,8,People_205_v.jpg,2,780,20
2591,59DIN,DecodingThink,Emotion,8,People_230_h.jpg,1,440,20
2592,59DIN,DecodingThink,Neutral,8,Faces_123_h.jpg,1,1230,20
2593,59DIN,DecodingThink,Neutral,8,Faces_123_h.jpg,1,1640,20
2594,59DIN,DecodingThink,Neutral,8,Faces_123_h.jpg,1,2570,20
2595,59DIN,DecodingThink,Neutral,8,Animals_105_h.jpg,1,330,20
2596,59DIN,DecodingThink,Neutral,8,Animals_105_h.jpg,1,2020,20
2597,59DIN,DecodingThink,Neutral,8,Faces_292_h.jpg,1,1420,20
2598,59DIN,DecodingThink,Neutral,8,Faces_292_h.jpg,1,1960,20
2599,59DIN,DecodingThink,Neutral,8,People_249_h.jpg,1,1960,20
2600,59DIN,DecodingThink,Neutral,8,People_249_h.jpg,1,2600,20
2601,59DIN,DecodingThink,Emotion,8,Faces_368_h.jpg,1,850,20
2602,59DIN,DecodingThink,Emotion,8,Faces_368_h.jpg,1,1200,20
2603,59DIN,DecodingThink,Emotion,8,Faces_368_h.jpg,1,1270,20
2604,59DIN,DecodingThink,Emotion,8,Faces_368_h.jpg,1,2220,20
2605,59DIN,DecodingThink,Emotion,8,Objects_006_h.jpg,1,1290,20
2606,59DIN,DecodingThink,Neutral,8,Animals_088_h.jpg,1,1090,20
2607,59DIN,DecodingThink,Neutral,8,Animals_088_h.jpg,1,1670,20
2608,59DIN,DecodingThink,Neutral,8,Animals_088_h.jpg,1,2480,20
2609,59DIN,DecodingThink,Neutral,8,People_164_h.jpg,1,430,20
2610,59DIN,DecodingThink,Neutral,8,People_164_h.jpg,1,510,20
2611,59DIN,DecodingThink,Neutral,8,People_164_h.jpg,1,1110,20
2612,59DIN,DecodingThink,Neutral,8,People_164_h.jpg,1,2750,20
2613,59DIN,DecodingThink,Neutral,8,Faces_306_v.jpg,2,350,20
2614,59DIN,DecodingThink,Neutral,8,Faces_306_v.jpg,2,1090,20
2615,59DIN,DecodingThink,Neutral,8,Faces_306_v.jpg,2,2390,20
2616,59DIN,DecodingThink,Neutral,8,Faces_306_v.jpg,2,2830,20
2617,59DIN,DecodingThink,Emotion,8,Animals_008_v.jpg,2,1670,20
2618,60CAN,DecodingThink,Neutral,1,Faces_219_v.jpg,1,250,20
2619,60CAN,DecodingThink,Neutral,1,Faces_219_v.jpg,1,1710,20
2620,60CAN,DecodingThink,Emotion,1,Objects_088_h.jpg,2,2310,20
2621,60CAN,DecodingThink,Neutral,1,Objects_242_h.jpg,2,1810,20
2622,60CAN,DecodingThink,Neutral,1,Faces_184_h.jpg,1,800,20
2623,60CAN,DecodingThink,Neutral,1,Faces_211_h.jpg,1,530,20
2624,60CAN,DecodingThink,Neutral,1,Faces_211_h.jpg,1,2200,20
2625,60CAN,DecodingThink,Emotion,1,Objects_011_h.jpg,2,2930,20
2626,60CAN,DecodingThink,Neutral,1,People_179_h.jpg,1,740,20
2627,60CAN,DecodingThink,Neutral,1,People_179_h.jpg,1,1210,20
2628,60CAN,DecodingThink,Neutral,1,People_179_h.jpg,1,1920,20
2629,60CAN,DecodingThink,Neutral,1,Animals_132_h.jpg,1,520,20
2630,60CAN,DecodingThink,Neutral,1,Animals_132_h.jpg,1,1140,20
2631,60CAN,DecodingThink,Emotion,1,Objects_126_h.jpg,3,2260,20
2632,60CAN,DecodingThink,Emotion,2,Objects_154_h.jpg,2,2010,20
2633,60CAN,DecodingThink,Neutral,2,People_148_h.jpg,2,1860,20
2634,60CAN,DecodingThink,Neutral,2,Faces_219_v.jpg,1,2090,20
2635,60CAN,DecodingThink,Emotion,2,Objects_126_h.jpg,2,2640,20
2636,60CAN,DecodingThink,Emotion,2,People_217_h.jpg,1,1060,20
2637,60CAN,DecodingThink,Emotion,2,People_217_h.jpg,1,1620,20
2638,60CAN,DecodingThink,Emotion,2,Animals_041_h.jpg,1,530,20
2639,60CAN,DecodingThink,Emotion,2,Animals_041_h.jpg,1,1920,20
2640,60CAN,DecodingThink,Emotion,2,Objects_088_h.jpg,3,220,20
2641,60CAN,DecodingThink,Emotion,2,Objects_088_h.jpg,3,700,20
2642,60CAN,DecodingThink,Emotion,2,Objects_088_h.jpg,3,820,20
2643,60CAN,DecodingThink,Emotion,2,Animals_039_h.jpg,2,280,20
2644,60CAN,DecodingThink,Emotion,2,Animals_039_h.jpg,2,2520,20
2645,60CAN,DecodingThink,Emotion,2,Animals_039_h.jpg,2,2590,20
2646,60CAN,DecodingThink,Neutral,2,Faces_211_h.jpg,2,1300,20
2647,60CAN,DecodingThink,Emotion,2,Objects_011_h.jpg,1,980,20
2648,60CAN,DecodingThink,Emotion,3,Animals_041_h.jpg,1,320,20
2649,60CAN,DecodingThink,Emotion,3,Animals_041_h.jpg,1,2590,20
2650,60CAN,DecodingThink,Neutral,3,People_179_h.jpg,2,960,20
2651,60CAN,DecodingThink,Emotion,3,People_077_v.jpg,2,1510,20
2652,60CAN,DecodingThink,Emotion,3,People_077_v.jpg,2,2050,20
2653,60CAN,DecodingThink,Neutral,3,Faces_211_h.jpg,2,1440,20
2654,60CAN,DecodingThink,Neutral,3,Animals_213_h.jpg,2,620,20
2655,60CAN,DecodingThink,Neutral,3,Animals_213_h.jpg,2,1920,20
2656,60CAN,DecodingThink,Neutral,3,Faces_219_v.jpg,1,1150,20
2657,60CAN,DecodingThink,Neutral,3,Faces_219_v.jpg,1,2380,20
2658,60CAN,DecodingThink,Emotion,4,People_077_v.jpg,2,2250,20
2659,60CAN,DecodingThink,Neutral,4,Objects_242_h.jpg,1,1420,20
2660,60CAN,DecodingThink,Neutral,4,Faces_211_h.jpg,2,580,20
2661,60CAN,DecodingThink,Neutral,4,Objects_049_h.jpg,2,890,20
2662,60CAN,DecodingThink,Neutral,4,Objects_049_h.jpg,2,1760,20
2663,60CAN,DecodingThink,Neutral,4,Objects_049_h.jpg,2,2580,20
2664,60CAN,DecodingThink,Neutral,4,Animals_097_h.jpg,2,490,20
2665,60CAN,DecodingThink,Emotion,5,People_077_v.jpg,2,1330,20
2666,60CAN,DecodingThink,Neutral,5,People_148_h.jpg,1,1220,20
2667,60CAN,DecodingThink,Neutral,5,People_148_h.jpg,1,1820,20
2668,60CAN,DecodingThink,Neutral,5,Faces_211_h.jpg,2,2300,20
2669,60CAN,DecodingThink,Neutral,5,Faces_219_v.jpg,1,2380,20
2670,60CAN,DecodingThink,Emotion,5,Objects_011_h.jpg,1,2280,20
2671,60CAN,DecodingThink,Emotion,5,Objects_011_h.jpg,1,2580,20
2672,60CAN,DecodingThink,Emotion,5,Animals_041_h.jpg,2,2250,20
2673,60CAN,DecodingThink,Neutral,5,People_097_h.jpg,1,1240,20
2674,60CAN,DecodingThink,Emotion,5,Animals_039_h.jpg,2,1140,20
2675,60CAN,DecodingThink,Emotion,5,Objects_023_v.jpg,1,1220,20
2676,60CAN,DecodingThink,Emotion,5,People_209_v.jpg,2,380,20
2677,60CAN,DecodingThink,Emotion,5,People_209_v.jpg,2,1600,20
2678,60CAN,DecodingThink,Neutral,6,People_179_h.jpg,1,1080,20
2679,60CAN,DecodingThink,Neutral,6,People_179_h.jpg,1,1160,20
2680,60CAN,DecodingThink,Neutral,6,People_179_h.jpg,1,1310,20
2681,60CAN,DecodingThink,Neutral,6,People_179_h.jpg,1,2250,20
2682,60CAN,DecodingThink,Neutral,6,Faces_219_v.jpg,1,470,20
2683,60CAN,DecodingThink,Neutral,6,Faces_219_v.jpg,1,810,20
2684,60CAN,DecodingThink,Neutral,6,Faces_219_v.jpg,1,1650,20
2685,60CAN,DecodingThink,Neutral,6,Faces_219_v.jpg,1,2620,20
2686,60CAN,DecodingThink,Emotion,6,Objects_011_h.jpg,1,620,20
2687,60CAN,DecodingThink,Emotion,6,Objects_011_h.jpg,1,1150,20
2688,60CAN,DecodingThink,Emotion,6,Objects_011_h.jpg,1,1350,20
2689,60CAN,DecodingThink,Emotion,6,Objects_011_h.jpg,1,2630,20
2690,60CAN,DecodingThink,Emotion,7,Objects_126_h.jpg,1,1910,20
2691,60CAN,DecodingThink,Emotion,7,Objects_154_h.jpg,1,340,20
2692,60CAN,DecodingThink,Emotion,7,Objects_154_h.jpg,1,990,20
2693,60CAN,DecodingThink,Neutral,7,Faces_211_h.jpg,2,670,20
2694,60CAN,DecodingThink,Neutral,7,Faces_184_h.jpg,1,1890,20
2695,60CAN,DecodingThink,Emotion,7,People_209_v.jpg,1,680,20
2696,60CAN,DecodingThink,Emotion,7,People_209_v.jpg,1,2080,20
2697,60CAN,DecodingThink,Emotion,7,People_209_v.jpg,1,2680,20
2698,60CAN,DecodingThink,Neutral,8,People_091_h.jpg,2,430,20
2699,60CAN,DecodingThink,Neutral,8,People_091_h.jpg,2,2880,20
2700,60CAN,DecodingThink,Neutral,8,Objects_242_h.jpg,2,1170,20
2701,60CAN,DecodingThink,Emotion,8,Animals_078_h.jpg,2,1290,20
2702,60CAN,DecodingThink,Neutral,8,People_179_h.jpg,2,240,20
2703,60CAN,DecodingThink,Emotion,8,Objects_011_h.jpg,2,1040,20
2704,60CAN,DecodingThink,Emotion,8,Objects_011_h.jpg,2,1680,20
2705,60CAN,DecodingThink,Emotion,8,Objects_088_h.jpg,1,420,20
2706,60CAN,DecodingThink,Emotion,8,Objects_088_h.jpg,1,1170,20
2707,60CAN,DecodingThink,Emotion,8,Objects_088_h.jpg,1,1680,20
2708,60CAN,DecodingThink,Emotion,8,Objects_088_h.jpg,1,1770,20
2709,60CAN,DecodingThink,Emotion,8,Objects_088_h.jpg,1,2580,20
2710,60CAN,DecodingThink,Emotion,8,Objects_088_h.jpg,1,2880,20
2711,60CAN,DecodingThink,Neutral,8,Faces_211_h.jpg,1,2410,20
2712,60CAN,DecodingThink,Emotion,8,Animals_039_h.jpg,1,2880,20
2713,60CAN,DecodingThink,Emotion,8,Objects_126_h.jpg,1,1010,20
2714,60CAN,DecodingThink,Neutral,8,People_097_h.jpg,1,1370,20
