,Subject,Condition,Time,Length,AUC,Percent_intrusion
151,31NLI,No-Think,10,2,0.5457281268349972,
152,31NLI,No-Think,10,3,0.4742366412213741,
153,31NLI,No-Think,10,4,0.5016881972988844,
154,31NLI,No-Think,10,5,0.5076335877862596,
155,31NLI,No-Think,11,1,0.4963300058719906,
156,31NLI,No-Think,11,2,0.5130651790957135,
157,31NLI,No-Think,11,3,0.44172049324721085,
158,31NLI,No-Think,11,4,0.4786406341749853,
159,31NLI,No-Think,11,5,0.4787874339401057,
160,31NLI,No-Think,12,1,0.5060921902524955,
161,31NLI,No-Think,12,2,0.5075601879036994,
162,31NLI,No-Think,12,3,0.4762184380504991,
163,31NLI,No-Think,12,4,0.513285378743394,
164,31NLI,No-Think,12,5,0.5038167938931297,
165,31NLI,No-Think,13,1,0.49251321197886083,
166,31NLI,No-Think,13,2,0.5185701702877276,
167,31NLI,No-Think,13,3,0.508587786259542,
168,31NLI,No-Think,13,4,0.49192601291837934,
169,31NLI,No-Think,13,5,0.5074867880211392,
170,31NLI,No-Think,14,1,0.5,
171,31NLI,No-Think,14,2,0.4983118027011157,
172,31NLI,No-Think,14,3,0.535525543159131,
173,31NLI,No-Think,14,4,0.5805196711685262,
174,31NLI,No-Think,14,5,0.5736200822078685,
175,31NLI,No-Think,15,1,0.5,
176,31NLI,No-Think,15,2,0.5115971814445097,
177,31NLI,No-Think,15,3,0.5103493834409865,
178,31NLI,No-Think,15,4,0.5077069876688197,
179,31NLI,No-Think,15,5,0.4834116265413976,
180,31NLI,No-Think,16,1,0.49236641221374045,
181,31NLI,No-Think,16,2,0.5022753963593658,
182,31NLI,No-Think,16,3,0.4633000587199061,
183,31NLI,No-Think,16,4,0.4893570170287728,
184,31NLI,No-Think,16,5,0.5187903699354082,
185,31NLI,No-Think,17,1,0.5,
186,31NLI,No-Think,17,2,0.5349383440986494,
187,31NLI,No-Think,17,3,0.48465942454492067,
188,31NLI,No-Think,17,4,0.48187022900763354,
189,31NLI,No-Think,17,5,0.49376100998238404,
190,31NLI,No-Think,18,1,0.4961832061068702,
191,31NLI,No-Think,18,2,0.5019817968291251,
192,31NLI,No-Think,18,3,0.5256165590135056,
193,31NLI,No-Think,18,4,0.6131826189078097,
194,31NLI,No-Think,18,5,0.5775836758661186,
195,31NLI,No-Think,19,1,0.5192307692307692,
196,31NLI,No-Think,19,2,0.5463887257780388,
197,31NLI,No-Think,19,3,0.5246623605402231,
198,31NLI,No-Think,19,4,0.5314885496183206,
199,31NLI,No-Think,19,5,0.5166617733411627,
200,31NLI,No-Think,20,1,0.4981650029359953,
201,31NLI,No-Think,20,2,0.5565913094539048,
202,31NLI,No-Think,20,3,0.5256899588960657,
203,31NLI,No-Think,20,4,0.49757780387551387,
204,31NLI,No-Think,20,5,0.4940546095126248,
205,31NLI,No-Think,21,1,0.5212125660598943,
206,31NLI,No-Think,21,2,0.564812096300646,
207,31NLI,No-Think,21,3,0.5035231943628891,
208,31NLI,No-Think,21,4,0.4942014092777451,
209,31NLI,No-Think,21,5,0.5,
210,31NLI,No-Think,22,1,0.46652965355255427,
211,31NLI,No-Think,22,2,0.46124486200822074,
212,31NLI,No-Think,22,3,0.49038461538461536,
213,31NLI,No-Think,22,4,0.5,
214,31NLI,No-Think,22,5,0.5,
215,31NLI,No-Think,23,1,0.4381238990017616,
216,31NLI,No-Think,23,2,0.4768056371109807,
217,31NLI,No-Think,23,3,0.5038167938931297,
218,31NLI,No-Think,23,4,0.5,
219,31NLI,No-Think,23,5,0.5,
220,31NLI,No-Think,24,1,0.47504403992953614,
221,31NLI,No-Think,24,2,0.48047563123898995,
222,31NLI,No-Think,24,3,0.5038167938931297,
223,31NLI,No-Think,24,4,0.5,
224,31NLI,No-Think,24,5,0.5,
225,31NLI,No-Think,25,1,0.5493981209630064,
226,31NLI,No-Think,25,2,0.4995596007046389,
227,31NLI,No-Think,25,3,0.5076335877862596,
228,31NLI,No-Think,25,4,0.5,
229,31NLI,No-Think,25,5,0.5,
230,31NLI,No-Think,26,1,0.5192307692307692,
231,31NLI,No-Think,26,2,0.48377862595419846,
232,31NLI,No-Think,26,3,0.49530240751614796,
233,31NLI,No-Think,26,4,0.5151203758073988,
234,31NLI,No-Think,26,5,0.5018349970640047,
235,31NLI,No-Think,27,1,0.5096153846153846,
236,31NLI,No-Think,27,2,0.4936876100998238,
237,31NLI,No-Think,27,3,0.512844979448033,
238,31NLI,No-Think,27,4,0.513285378743394,
239,31NLI,No-Think,27,5,0.5,
240,31NLI,No-Think,28,1,0.5346447445684087,
241,31NLI,No-Think,28,2,0.4621990604815032,
242,31NLI,No-Think,28,3,0.4786406341749853,
243,31NLI,No-Think,28,4,0.4845860246623605,
244,31NLI,No-Think,28,5,0.4942014092777451,
245,31NLI,No-Think,29,1,0.5212125660598943,
246,31NLI,No-Think,29,2,0.4483264826776277,
247,31NLI,No-Think,29,3,0.4363623018203171,
248,31NLI,No-Think,29,4,0.4980182031708749,
249,31NLI,No-Think,29,5,0.4942014092777451,
250,32CVI,Think,5,1,,98.88268156424581
251,32CVI,Think,5,2,,88.8268156424581
252,32CVI,Think,5,3,,51.39664804469274
253,32CVI,Think,5,4,,17.877094972067038
254,32CVI,Think,5,5,,5.58659217877095
255,32CVI,Think,6,1,,100.0
256,32CVI,Think,6,2,,93.29608938547486
257,32CVI,Think,6,3,,57.54189944134078
258,32CVI,Think,6,4,,30.726256983240223
259,32CVI,Think,6,5,,15.64245810055866
260,32CVI,Think,7,1,,100.0
261,32CVI,Think,7,2,,85.47486033519553
262,32CVI,Think,7,3,,53.63128491620112
263,32CVI,Think,7,4,,21.22905027932961
264,32CVI,Think,7,5,,5.58659217877095
265,32CVI,Think,8,1,,97.76536312849163
266,32CVI,Think,8,2,,67.0391061452514
267,32CVI,Think,8,3,,20.670391061452513
268,32CVI,Think,8,4,,3.910614525139665
269,32CVI,Think,8,5,,2.793296089385475
270,32CVI,Think,9,1,,95.53072625698324
271,32CVI,Think,9,2,,33.5195530726257
272,32CVI,Think,9,3,,5.58659217877095
273,32CVI,Think,9,4,,1.1173184357541899
274,32CVI,Think,9,5,,0.0
275,32CVI,Think,10,1,,94.97206703910615
276,32CVI,Think,10,2,,46.927374301675975
277,32CVI,Think,10,3,,12.849162011173185
278,32CVI,Think,10,4,,3.35195530726257
279,32CVI,Think,10,5,,0.0
280,32CVI,Think,11,1,,96.08938547486034
281,32CVI,Think,11,2,,63.128491620111724
282,32CVI,Think,11,3,,27.37430167597765
283,32CVI,Think,11,4,,13.966480446927374
284,32CVI,Think,11,5,,5.027932960893855
285,32CVI,Think,12,1,,98.88268156424581
286,32CVI,Think,12,2,,81.00558659217877
287,32CVI,Think,12,3,,44.6927374301676
288,32CVI,Think,12,4,,25.139664804469277
289,32CVI,Think,12,5,,12.290502793296088
290,32CVI,Think,13,1,,99.4413407821229
291,32CVI,Think,13,2,,87.15083798882681
292,32CVI,Think,13,3,,48.60335195530726
293,32CVI,Think,13,4,,24.022346368715084
294,32CVI,Think,13,5,,11.1731843575419
295,32CVI,Think,14,1,,100.0
296,32CVI,Think,14,2,,79.88826815642457
297,32CVI,Think,14,3,,42.45810055865922
298,32CVI,Think,14,4,,15.64245810055866
299,32CVI,Think,14,5,,6.70391061452514
300,32CVI,Think,15,1,,98.32402234636871
301,32CVI,Think,15,2,,64.80446927374301
302,32CVI,Think,15,3,,20.11173184357542
303,32CVI,Think,15,4,,2.2346368715083798
304,32CVI,Think,15,5,,0.5586592178770949
305,32CVI,Think,16,1,,96.08938547486034
306,32CVI,Think,16,2,,51.955307262569825
307,32CVI,Think,16,3,,11.1731843575419
308,32CVI,Think,16,4,,1.675977653631285
309,32CVI,Think,16,5,,1.1173184357541899
310,32CVI,Think,17,1,,89.3854748603352
311,32CVI,Think,17,2,,27.37430167597765
312,32CVI,Think,17,3,,5.027932960893855
313,32CVI,Think,17,4,,0.0
314,32CVI,Think,17,5,,0.0
315,32CVI,Think,18,1,,85.47486033519553
316,32CVI,Think,18,2,,31.843575418994412
317,32CVI,Think,18,3,,5.58659217877095
318,32CVI,Think,18,4,,1.1173184357541899
319,32CVI,Think,18,5,,0.5586592178770949
320,32CVI,Think,19,1,,74.86033519553072
321,32CVI,Think,19,2,,9.497206703910614
322,32CVI,Think,19,3,,1.675977653631285
323,32CVI,Think,19,4,,0.0
324,32CVI,Think,19,5,,0.0
325,32CVI,Think,20,1,,87.70949720670392
326,32CVI,Think,20,2,,29.608938547486037
327,32CVI,Think,20,3,,8.938547486033519
328,32CVI,Think,20,4,,0.5586592178770949
329,32CVI,Think,20,5,,0.0
330,32CVI,Think,21,1,,94.41340782122904
331,32CVI,Think,21,2,,39.10614525139665
332,32CVI,Think,21,3,,5.027932960893855
333,32CVI,Think,21,4,,0.5586592178770949
334,32CVI,Think,21,5,,0.0
335,32CVI,Think,22,1,,94.41340782122904
336,32CVI,Think,22,2,,29.608938547486037
337,32CVI,Think,22,3,,3.910614525139665
338,32CVI,Think,22,4,,1.1173184357541899
339,32CVI,Think,22,5,,0.0
340,32CVI,Think,23,1,,98.32402234636871
341,32CVI,Think,23,2,,58.10055865921788
342,32CVI,Think,23,3,,11.731843575418994
343,32CVI,Think,23,4,,4.4692737430167595
344,32CVI,Think,23,5,,1.675977653631285
345,32CVI,Think,24,1,,98.32402234636871
346,32CVI,Think,24,2,,47.486033519553075
347,32CVI,Think,24,3,,11.731843575418994
348,32CVI,Think,24,4,,4.4692737430167595
349,32CVI,Think,24,5,,0.5586592178770949
350,32CVI,Think,25,1,,97.20670391061452
351,32CVI,Think,25,2,,50.27932960893855
352,32CVI,Think,25,3,,12.849162011173185
353,32CVI,Think,25,4,,3.910614525139665
354,32CVI,Think,25,5,,0.5586592178770949
355,32CVI,Think,26,1,,98.88268156424581
356,32CVI,Think,26,2,,73.74301675977654
357,32CVI,Think,26,3,,26.256983240223462
358,32CVI,Think,26,4,,10.05586592178771
359,32CVI,Think,26,5,,3.35195530726257
360,32CVI,Think,27,1,,92.17877094972067
361,32CVI,Think,27,2,,44.134078212290504
362,32CVI,Think,27,3,,13.966480446927374
363,32CVI,Think,27,4,,2.2346368715083798
364,32CVI,Think,27,5,,0.0
365,32CVI,Think,28,1,,98.32402234636871
366,32CVI,Think,28,2,,68.71508379888269
367,32CVI,Think,28,3,,30.726256983240223
368,32CVI,Think,28,4,,7.82122905027933
369,32CVI,Think,28,5,,3.910614525139665
370,32CVI,Think,29,1,,99.4413407821229
371,32CVI,Think,29,2,,77.6536312849162
372,32CVI,Think,29,3,,35.754189944134076
373,32CVI,Think,29,4,,15.64245810055866
374,32CVI,Think,29,5,,6.145251396648044
375,32CVI,No-Think,5,1,0.50625,
376,32CVI,No-Think,5,2,0.6125,
377,32CVI,No-Think,5,3,0.5259191176470589,
378,32CVI,No-Think,5,4,0.5301470588235294,
379,32CVI,No-Think,5,5,0.48253676470588236,
380,32CVI,No-Think,6,1,0.5,
381,32CVI,No-Think,6,2,0.55625,
382,32CVI,No-Think,6,3,0.4647058823529412,
383,32CVI,No-Think,6,4,0.5371323529411764,
384,32CVI,No-Think,6,5,0.5163602941176471,
385,32CVI,No-Think,7,1,0.503125,
386,32CVI,No-Think,7,2,0.5362132352941176,
387,32CVI,No-Think,7,3,0.5253676470588236,
388,32CVI,No-Think,7,4,0.4012867647058823,
389,32CVI,No-Think,7,5,0.47941176470588237,
390,32CVI,No-Think,8,1,0.48621323529411764,
391,32CVI,No-Think,8,2,0.5792279411764706,
392,32CVI,No-Think,8,3,0.6647058823529413,
393,32CVI,No-Think,8,4,0.5801470588235295,
394,32CVI,No-Think,8,5,0.5106617647058823,
395,32CVI,No-Think,9,1,0.534375,
396,32CVI,No-Think,9,2,0.6823529411764706,
397,32CVI,No-Think,9,3,0.5075367647058824,
398,32CVI,No-Think,9,4,0.490625,
399,32CVI,No-Think,9,5,0.5,
400,32CVI,No-Think,10,1,0.540625,
401,32CVI,No-Think,10,2,0.6003676470588236,
402,32CVI,No-Think,10,3,0.4931985294117647,
403,32CVI,No-Think,10,4,0.5075367647058824,
404,32CVI,No-Think,10,5,0.49375,
405,32CVI,No-Think,11,1,0.546875,
406,32CVI,No-Think,11,2,0.4009191176470589,
407,32CVI,No-Think,11,3,0.4257352941176471,
408,32CVI,No-Think,11,4,0.4606617647058824,
409,32CVI,No-Think,11,5,0.475,
410,32CVI,No-Think,12,1,0.50625,
411,32CVI,No-Think,12,2,0.42794117647058827,
412,32CVI,No-Think,12,3,0.3275735294117647,
413,32CVI,No-Think,12,4,0.39503676470588234,
414,32CVI,No-Think,12,5,0.428125,
415,32CVI,No-Think,13,1,0.5,
416,32CVI,No-Think,13,2,0.559375,
417,32CVI,No-Think,13,3,0.4183823529411764,
418,32CVI,No-Think,13,4,0.4726102941176471,
419,32CVI,No-Think,13,5,0.465625,
420,32CVI,No-Think,14,1,0.5,
421,32CVI,No-Think,14,2,0.4573529411764706,
422,32CVI,No-Think,14,3,0.4251838235294118,
423,32CVI,No-Think,14,4,0.42628676470588234,
424,32CVI,No-Think,14,5,0.440625,
425,32CVI,No-Think,15,1,0.503125,
426,32CVI,No-Think,15,2,0.4115808823529411,
427,32CVI,No-Think,15,3,0.41691176470588237,
428,32CVI,No-Think,15,4,0.5075367647058824,
429,32CVI,No-Think,15,5,0.4875,
430,32CVI,No-Think,16,1,0.515625,
431,32CVI,No-Think,16,2,0.5534926470588236,
432,32CVI,No-Think,16,3,0.5319852941176471,
433,32CVI,No-Think,16,4,0.48125,
434,32CVI,No-Think,16,5,0.496875,
435,32CVI,No-Think,17,1,0.5193014705882353,
436,32CVI,No-Think,17,2,0.614705882352941,
437,32CVI,No-Think,17,3,0.5369485294117647,
438,32CVI,No-Think,17,4,0.490625,
439,32CVI,No-Think,17,5,0.496875,
440,32CVI,No-Think,18,1,0.4792279411764706,
441,32CVI,No-Think,18,2,0.5051470588235294,
442,32CVI,No-Think,18,3,0.471875,
443,32CVI,No-Think,18,4,0.5,
444,32CVI,No-Think,18,5,0.5,
445,32CVI,No-Think,19,1,0.4253676470588235,
446,32CVI,No-Think,19,2,0.5413602941176471,
447,32CVI,No-Think,19,3,0.49375,
448,32CVI,No-Think,19,4,0.496875,
449,32CVI,No-Think,19,5,0.5,
450,32CVI,No-Think,20,1,0.46801470588235294,
451,32CVI,No-Think,20,2,0.4814338235294118,
452,32CVI,No-Think,20,3,0.5306985294117647,
453,32CVI,No-Think,20,4,0.496875,
454,32CVI,No-Think,20,5,0.496875,
455,32CVI,No-Think,21,1,0.5049632352941176,
456,32CVI,No-Think,21,2,0.5139705882352942,
457,32CVI,No-Think,21,3,0.46875,
458,32CVI,No-Think,21,4,0.496875,
459,32CVI,No-Think,21,5,0.5,
460,32CVI,No-Think,22,1,0.54375,
461,32CVI,No-Think,22,2,0.5402573529411764,
462,32CVI,No-Think,22,3,0.569485294117647,
463,32CVI,No-Think,22,4,0.5,
464,32CVI,No-Think,22,5,0.5,
465,32CVI,No-Think,23,1,0.521875,
466,32CVI,No-Think,23,2,0.4652573529411764,
467,32CVI,No-Think,23,3,0.48253676470588236,
468,32CVI,No-Think,23,4,0.4875,
469,32CVI,No-Think,23,5,0.49375,
470,32CVI,No-Think,24,1,0.5049632352941176,
471,32CVI,No-Think,24,2,0.5290441176470588,
472,32CVI,No-Think,24,3,0.48253676470588236,
473,32CVI,No-Think,24,4,0.49375,
474,32CVI,No-Think,24,5,0.496875,
475,32CVI,No-Think,25,1,0.49871323529411765,
476,32CVI,No-Think,25,2,0.4126838235294118,
477,32CVI,No-Think,25,3,0.5119485294117647,
478,32CVI,No-Think,25,4,0.4875,
479,32CVI,No-Think,25,5,0.496875,
480,32CVI,No-Think,26,1,0.5125,
481,32CVI,No-Think,26,2,0.3897058823529412,
482,32CVI,No-Think,26,3,0.4720588235294118,
483,32CVI,No-Think,26,4,0.4713235294117647,
484,32CVI,No-Think,26,5,0.5044117647058823,
485,32CVI,No-Think,27,1,0.41985294117647054,
486,32CVI,No-Think,27,2,0.44466911764705885,
487,32CVI,No-Think,27,3,0.4450367647058824,
488,32CVI,No-Think,27,4,0.478125,
489,32CVI,No-Think,27,5,0.496875,
490,32CVI,No-Think,28,1,0.4768382352941176,
491,32CVI,No-Think,28,2,0.41029411764705886,
492,32CVI,No-Think,28,3,0.35,
493,32CVI,No-Think,28,4,0.4375,
494,32CVI,No-Think,28,5,0.475,
495,32CVI,No-Think,29,1,0.5,
496,32CVI,No-Think,29,2,0.4542279411764706,
497,32CVI,No-Think,29,3,0.46397058823529413,
498,32CVI,No-Think,29,4,0.4606617647058824,
499,32CVI,No-Think,29,5,0.471875,
500,34LME,Think,5,1,,100.0
501,34LME,Think,5,2,,79.59183673469387
502,34LME,Think,5,3,,24.489795918367346
503,34LME,Think,5,4,,6.802721088435375
504,34LME,Think,5,5,,2.7210884353741496
505,34LME,Think,6,1,,99.31972789115646
506,34LME,Think,6,2,,76.87074829931973
507,34LME,Think,6,3,,27.89115646258503
508,34LME,Think,6,4,,9.523809523809524
509,34LME,Think,6,5,,4.761904761904762
510,34LME,Think,7,1,,89.79591836734694
511,34LME,Think,7,2,,15.646258503401361
512,34LME,Think,7,3,,0.6802721088435374
513,34LME,Think,7,4,,0.0
514,34LME,Think,7,5,,0.0
515,34LME,Think,8,1,,95.91836734693877
516,34LME,Think,8,2,,28.57142857142857
517,34LME,Think,8,3,,2.7210884353741496
518,34LME,Think,8,4,,0.0
519,34LME,Think,8,5,,0.0
520,34LME,Think,9,1,,100.0
521,34LME,Think,9,2,,89.1156462585034
522,34LME,Think,9,3,,46.93877551020408
523,34LME,Think,9,4,,23.809523809523807
524,34LME,Think,9,5,,10.884353741496598
525,34LME,Think,10,1,,98.63945578231292
526,34LME,Think,10,2,,86.39455782312925
527,34LME,Think,10,3,,47.61904761904761
528,34LME,Think,10,4,,22.448979591836736
529,34LME,Think,10,5,,12.925170068027212
530,34LME,Think,11,1,,89.79591836734694
531,34LME,Think,11,2,,38.095238095238095
532,34LME,Think,11,3,,9.523809523809524
533,34LME,Think,11,4,,4.081632653061225
534,34LME,Think,11,5,,1.3605442176870748
535,34LME,Think,12,1,,80.27210884353741
536,34LME,Think,12,2,,18.367346938775512
537,34LME,Think,12,3,,2.0408163265306123
538,34LME,Think,12,4,,0.0
539,34LME,Think,12,5,,0.0
540,34LME,Think,13,1,,94.5578231292517
541,34LME,Think,13,2,,31.97278911564626
542,34LME,Think,13,3,,8.843537414965986
543,34LME,Think,13,4,,2.7210884353741496
544,34LME,Think,13,5,,0.6802721088435374
545,34LME,Think,14,1,,96.5986394557823
546,34LME,Think,14,2,,71.42857142857143
547,34LME,Think,14,3,,17.687074829931973
548,34LME,Think,14,4,,6.802721088435375
549,34LME,Think,14,5,,2.7210884353741496
550,34LME,Think,15,1,,97.95918367346938
551,34LME,Think,15,2,,59.183673469387756
552,34LME,Think,15,3,,20.408163265306122
553,34LME,Think,15,4,,6.122448979591836
554,34LME,Think,15,5,,2.0408163265306123
555,34LME,Think,16,1,,99.31972789115646
556,34LME,Think,16,2,,67.3469387755102
557,34LME,Think,16,3,,21.08843537414966
558,34LME,Think,16,4,,6.122448979591836
559,34LME,Think,16,5,,2.7210884353741496
560,34LME,Think,17,1,,91.83673469387756
561,34LME,Think,17,2,,34.69387755102041
562,34LME,Think,17,3,,8.16326530612245
563,34LME,Think,17,4,,2.0408163265306123
564,34LME,Think,17,5,,0.0
565,34LME,Think,18,1,,97.95918367346938
566,34LME,Think,18,2,,69.38775510204081
567,34LME,Think,18,3,,27.89115646258503
568,34LME,Think,18,4,,12.925170068027212
569,34LME,Think,18,5,,2.7210884353741496
570,34LME,Think,19,1,,97.27891156462584
571,34LME,Think,19,2,,72.78911564625851
572,34LME,Think,19,3,,25.170068027210885
573,34LME,Think,19,4,,9.523809523809524
574,34LME,Think,19,5,,2.0408163265306123
575,34LME,Think,20,1,,97.27891156462584
576,34LME,Think,20,2,,70.06802721088435
577,34LME,Think,20,3,,32.6530612244898
578,34LME,Think,20,4,,16.3265306122449
579,34LME,Think,20,5,,6.122448979591836
580,34LME,Think,21,1,,98.63945578231292
581,34LME,Think,21,2,,87.75510204081633
582,34LME,Think,21,3,,51.70068027210885
583,34LME,Think,21,4,,28.57142857142857
584,34LME,Think,21,5,,14.965986394557824
585,34LME,Think,22,1,,99.31972789115646
586,34LME,Think,22,2,,82.99319727891157
587,34LME,Think,22,3,,44.89795918367347
588,34LME,Think,22,4,,27.89115646258503
589,34LME,Think,22,5,,17.687074829931973
590,34LME,Think,23,1,,97.95918367346938
591,34LME,Think,23,2,,68.02721088435374
592,34LME,Think,23,3,,31.292517006802722
593,34LME,Think,23,4,,15.646258503401361
594,34LME,Think,23,5,,6.802721088435375
595,34LME,Think,24,1,,100.0
596,34LME,Think,24,2,,60.544217687074834
597,34LME,Think,24,3,,19.727891156462583
598,34LME,Think,24,4,,8.843537414965986
599,34LME,Think,24,5,,2.0408163265306123
600,34LME,Think,25,1,,95.91836734693877
601,34LME,Think,25,2,,68.70748299319727
602,34LME,Think,25,3,,21.768707482993197
603,34LME,Think,25,4,,8.16326530612245
604,34LME,Think,25,5,,2.7210884353741496
605,34LME,Think,26,1,,94.5578231292517
606,34LME,Think,26,2,,38.775510204081634
607,34LME,Think,26,3,,6.122448979591836
608,34LME,Think,26,4,,0.6802721088435374
609,34LME,Think,26,5,,0.0
610,34LME,Think,27,1,,77.55102040816327
611,34LME,Think,27,2,,8.843537414965986
612,34LME,Think,27,3,,0.6802721088435374
613,34LME,Think,27,4,,0.6802721088435374
614,34LME,Think,27,5,,0.0
615,34LME,Think,28,1,,87.07482993197279
616,34LME,Think,28,2,,17.006802721088434
617,34LME,Think,28,3,,0.6802721088435374
618,34LME,Think,28,4,,0.0
619,34LME,Think,28,5,,0.0
620,34LME,Think,29,1,,97.95918367346938
621,34LME,Think,29,2,,53.06122448979592
622,34LME,Think,29,3,,14.965986394557824
623,34LME,Think,29,4,,1.3605442176870748
624,34LME,Think,29,5,,0.6802721088435374
625,34LME,No-Think,5,1,0.5043103448275862,
626,34LME,No-Think,5,2,0.5910098522167488,
627,34LME,No-Think,5,3,0.5380541871921182,
628,34LME,No-Think,5,4,0.49839901477832516,
629,34LME,No-Think,5,5,0.5,
630,34LME,No-Think,6,1,0.5072660098522168,
631,34LME,No-Think,6,2,0.5479064039408867,
632,34LME,No-Think,6,3,0.49630541871921174,
633,34LME,No-Think,6,4,0.5469211822660099,
634,34LME,No-Think,6,5,0.5070197044334975,
635,34LME,No-Think,7,1,0.5231527093596059,
636,34LME,No-Think,7,2,0.5307881773399015,
637,34LME,No-Think,7,3,0.5056650246305417,
638,34LME,No-Think,7,4,0.5,
639,34LME,No-Think,7,5,0.5,
640,34LME,No-Think,8,1,0.5029556650246305,
641,34LME,No-Think,8,2,0.5704433497536946,
642,34LME,No-Think,8,3,0.47980295566502457,
643,34LME,No-Think,8,4,0.4956896551724138,
644,34LME,No-Think,8,5,0.5,
645,34LME,No-Think,9,1,0.5043103448275862,
646,34LME,No-Think,9,2,0.4988916256157635,
647,34LME,No-Think,9,3,0.5173645320197044,
648,34LME,No-Think,9,4,0.5224137931034483,
649,34LME,No-Think,9,5,0.5070197044334975,
650,34LME,No-Think,10,1,0.5172413793103448,
651,34LME,No-Think,10,2,0.5118226600985222,
652,34LME,No-Think,10,3,0.5502463054187192,
653,34LME,No-Think,10,4,0.4879310344827586,
654,34LME,No-Think,10,5,0.49248768472906407,
655,34LME,No-Think,11,1,0.5288177339901478,
656,34LME,No-Think,11,2,0.47155172413793106,
657,34LME,No-Think,11,3,0.4682266009852217,
658,34LME,No-Think,11,4,0.5013546798029557,
659,34LME,No-Think,11,5,0.49137931034482757,
660,34LME,No-Think,12,1,0.46785714285714286,
661,34LME,No-Think,12,2,0.4421182266009852,
662,34LME,No-Think,12,3,0.46551724137931033,
663,34LME,No-Think,12,4,0.49137931034482757,
664,34LME,No-Think,12,5,0.5,
665,34LME,No-Think,13,1,0.45307881773399017,
666,34LME,No-Think,13,2,0.527832512315271,
667,34LME,No-Think,13,3,0.5027093596059113,
668,34LME,No-Think,13,4,0.509975369458128,
669,34LME,No-Think,13,5,0.4956896551724138,
670,34LME,No-Think,14,1,0.5,
671,34LME,No-Think,14,2,0.4381773399014778,
672,34LME,No-Think,14,3,0.5253694581280789,
673,34LME,No-Think,14,4,0.5213054187192118,
674,34LME,No-Think,14,5,0.5,
675,34LME,No-Think,15,1,0.49433497536945814,
676,34LME,No-Think,15,2,0.4955665024630541,
677,34LME,No-Think,15,3,0.5124384236453202,
678,34LME,No-Think,15,4,0.488423645320197,
679,34LME,No-Think,15,5,0.4870689655172414,
680,34LME,No-Think,16,1,0.4757389162561576,
681,34LME,No-Think,16,2,0.4810344827586207,
682,34LME,No-Think,16,3,0.4951970443349754,
683,34LME,No-Think,16,4,0.5213054187192118,
684,34LME,No-Think,16,5,0.5242610837438424,
685,34LME,No-Think,17,1,0.5274630541871921,
686,34LME,No-Think,17,2,0.49901477832512314,
687,34LME,No-Think,17,3,0.49113300492610834,
688,34LME,No-Think,17,4,0.5056650246305417,
689,34LME,No-Think,17,5,0.5,
690,34LME,No-Think,18,1,0.521551724137931,
691,34LME,No-Think,18,2,0.5894088669950739,
692,34LME,No-Think,18,3,0.5618226600985222,
693,34LME,No-Think,18,4,0.5024630541871921,
694,34LME,No-Think,18,5,0.4841133004926108,
695,34LME,No-Think,19,1,0.4900246305418719,
696,34LME,No-Think,19,2,0.5320197044334976,
697,34LME,No-Think,19,3,0.5704433497536946,
698,34LME,No-Think,19,4,0.5568965517241379,
699,34LME,No-Think,19,5,0.525615763546798,
700,34LME,No-Think,20,1,0.5129310344827587,
701,34LME,No-Think,20,2,0.5492610837438424,
702,34LME,No-Think,20,3,0.5602216748768473,
703,34LME,No-Think,20,4,0.618103448275862,
704,34LME,No-Think,20,5,0.6097290640394089,
705,34LME,No-Think,21,1,0.5043103448275862,
706,34LME,No-Think,21,2,0.5261083743842365,
707,34LME,No-Think,21,3,0.5710591133004926,
708,34LME,No-Think,21,4,0.5717980295566503,
709,34LME,No-Think,21,5,0.6065270935960592,
710,34LME,No-Think,22,1,0.5086206896551724,
711,34LME,No-Think,22,2,0.5118226600985222,
712,34LME,No-Think,22,3,0.5570197044334975,
713,34LME,No-Think,22,4,0.4933497536945813,
714,34LME,No-Think,22,5,0.539655172413793,
715,34LME,No-Think,23,1,0.49864532019704433,
716,34LME,No-Think,23,2,0.5422413793103449,
717,34LME,No-Think,23,3,0.5219211822660099,
718,34LME,No-Think,23,4,0.5167487684729064,
719,34LME,No-Think,23,5,0.5269704433497537,
720,34LME,No-Think,24,1,0.5072660098522168,
721,34LME,No-Think,24,2,0.5551724137931034,
722,34LME,No-Think,24,3,0.5736453201970444,
723,34LME,No-Think,24,4,0.5197044334975369,
724,34LME,No-Think,24,5,0.5027093596059113,
725,34LME,No-Think,25,1,0.5029556650246305,
726,34LME,No-Think,25,2,0.5481527093596059,
727,34LME,No-Think,25,3,0.5636699507389163,
728,34LME,No-Think,25,4,0.5197044334975369,
729,34LME,No-Think,25,5,0.5355911330049261,
730,34LME,No-Think,26,1,0.5158866995073891,
731,34LME,No-Think,26,2,0.5828817733990147,
732,34LME,No-Think,26,3,0.5240147783251231,
733,34LME,No-Think,26,4,0.509975369458128,
734,34LME,No-Think,26,5,0.5,
735,34LME,No-Think,27,1,0.5077586206896553,
736,34LME,No-Think,27,2,0.49679802955665026,
737,34LME,No-Think,27,3,0.5,
738,34LME,No-Think,27,4,0.5,
739,34LME,No-Think,27,5,0.5,
740,34LME,No-Think,28,1,0.5360837438423646,
741,34LME,No-Think,28,2,0.4507389162561576,
742,34LME,No-Think,28,3,0.4870689655172414,
743,34LME,No-Think,28,4,0.5,
