,Cond1,Cond2,Cond3,Cond4,Image.OnsetTime,Image.RESP,Image.RT,ImageCentre,ImageFond,ListImage.Cycle
218,Think,Neutral,Non vivant,NonOrg,1142972,2,818,bikehelmet.png,Landscapes_034_h.jpg,6
219,Baseline,Emotion,Vivant,Org,1146707,1,1165,stuffedpuffin.png,Black.jpg,6
220,No-Think,Emotion,Non vivant,NonOrg,1153976,2,1075,balloon01b.png,Landscapes_004_h.jpg,6
221,No-Think,Neutral,Non vivant,NonOrg,1157861,2,453,armchair01.png,Objects_043_h.jpg,6
222,Think,Emotion,Non vivant,NonOrg,1161146,2,613,scotchtape.png,Landscapes_007_h.jpg,6
223,Think,Emotion,Vivant,NonOrg,1164464,1,1084,bassguitar.png,People_208_h.jpg,6
224,No-Think,Emotion,Vivant,Org,1168549,1,1269,tiger02.png,People_202_h.jpg,6
225,No-Think,Emotion,Vivant,Org,1172550,1,740,sturgeon.png,Faces_366_h.jpg,6
226,Think,Emotion,Non vivant,Org,1176218,2,686,toad.png,Objects_138_h.jpg,6
227,No-Think,Neutral,Vivant,Org,1179837,1,1433,moose.png,Faces_224_h.jpg,6
228,Baseline,Neutral,Vivant,NonOrg,1184272,2,446,backfloat.png,Black.jpg,6
229,Think,Neutral,Non vivant,Org,1190941,2,806,lion.png,Landscapes_038_h.jpg,6
230,Think,Neutral,Vivant,NonOrg,1194726,1,1109,baseball01a.png,Faces_024_h.jpg,6
231,Baseline,Neutral,Vivant,Org,1205180,1,438,siamesecat.png,Black.jpg,6
232,Think,Neutral,Non vivant,Org,1211616,2,644,hen.png,Objects_082_h.jpg,6
233,No-Think,Emotion,Non vivant,Org,1215117,1,612,cow.png,Landscapes_026_h.jpg,6
234,Baseline,Neutral,Vivant,Org,1218368,1,400,skunk.png,Black.jpg,6
235,No-Think,Neutral,Non vivant,Org,1221536,1,686,dromedary.png,Landscapes_073_h.jpg,6
236,Baseline,Emotion,Vivant,Org,1225071,1,401,rockbass.png,Black.jpg,6
237,No-Think,Emotion,Non vivant,Org,1228489,1,564,squirrel.png,Objects_157_h.jpg,6
238,Think,Emotion,Vivant,NonOrg,1231740,1,1201,airhockeypaddle01a.png,Animals_032_h.jpg,6
239,Think,Neutral,Vivant,Org,1235658,1,1239,beaver.png,People_155_h.jpg,6
240,Think,Neutral,Vivant,Org,1239693,1,487,caribou01.png,Faces_308_h.jpg,6
241,Think,Emotion,Non vivant,NonOrg,1243211,2,641,toaster02.png,Objects_151_h.jpg,6
242,No-Think,Neutral,Vivant,Org,1246696,1,714,kangaroo.png,People_138_h.jpg,6
243,Baseline,Emotion,Non vivant,Org,1253732,1,629,sheep.png,Black.jpg,6
244,Baseline,Emotion,Non vivant,NonOrg,1257133,2,806,dice02a.png,Black.jpg,7
245,No-Think,Emotion,Vivant,Org,1263636,1,451,tiger02.png,People_202_h.jpg,7
246,No-Think,Emotion,Vivant,NonOrg,1292414,2,1145,binoculars01b.png,Animals_045_h.jpg,7
247,Baseline,Emotion,Vivant,Org,1299867,1,637,rockbass.png,Black.jpg,7
248,No-Think,Neutral,Vivant,NonOrg,1314139,2,1798,bib.png,Faces_044_h.jpg,7
249,Baseline,Neutral,Non vivant,Org,1318958,1,428,killerwhale.png,Black.jpg,7
250,Baseline,Neutral,Vivant,NonOrg,1322259,2,545,backfloat.png,Black.jpg,7
