,Cond1,Cond2,Cond3,Cond4,Image.OnsetTime,Image.RESP,Image.RT,ImageCentre,ImageFond,ListImage.Cycle
266,No-Think,Emotion,Non vivant,Org,1529204,1,1070,toad.png,Objects_138_h.jpg,7
267,No-Think,Neutral,Vivant,Org,1533172,1,770,caribou01.png,Faces_308_h.jpg,7
268,Think,Emotion,Non vivant,NonOrg,1536840,2,922,aceofdiamond.png,Objects_109_h.jpg,7
269,No-Think,Emotion,Non vivant,Org,1540425,1,715,tortoise01.png,Objects_233_h.jpg,7
270,Think,Emotion,Non vivant,Org,1548828,2,1054,cow.png,Landscapes_026_h.jpg,7
271,No-Think,Neutral,Non vivant,NonOrg,1552597,2,2200,bikehelmet.png,Landscapes_034_h.jpg,7
272,No-Think,Emotion,Vivant,NonOrg,1557815,2,674,airhockeypaddle01a.png,Animals_032_h.jpg,7
273,Baseline,Neutral,Vivant,NonOrg,1561200,2,795,backfloat.png,Black.jpg,7
274,Think,Neutral,Non vivant,Org,1564751,2,1118,dromedary.png,Landscapes_073_h.jpg,7
275,Think,Emotion,Vivant,Org,1568836,1,2629,tiger02.png,People_202_h.jpg,7
276,Baseline,Neutral,Non vivant,NonOrg,1574138,2,549,banjo.png,Black.jpg,7
277,Think,Neutral,Vivant,Org,1577406,1,1122,kangaroo.png,People_138_h.jpg,7
278,Think,Emotion,Non vivant,Org,1581458,2,2369,squirrel.png,Objects_157_h.jpg,7
279,Baseline,Neutral,Non vivant,Org,1586760,1,719,killerwhale.png,Black.jpg,7
280,Think,Neutral,Vivant,Org,1590495,1,1318,moose.png,Faces_224_h.jpg,7
281,Baseline,Emotion,Non vivant,NonOrg,1594613,2,576,dice02a.png,Black.jpg,7
282,Baseline,Neutral,Vivant,NonOrg,1601816,2,517,bicycle.png,Black.jpg,7
283,Think,Neutral,Vivant,NonOrg,1605350,1,848,bib.png,Faces_044_h.jpg,7
284,Baseline,Emotion,Vivant,Org,1609135,1,881,stuffedpuffin.png,Black.jpg,8
285,No-Think,Emotion,Non vivant,NonOrg,1612687,2,493,scotchtape.png,Landscapes_007_h.jpg,8
286,Baseline,Neutral,Non vivant,NonOrg,1616105,2,405,bandage.png,Black.jpg,8
287,Baseline,Emotion,Vivant,NonOrg,1619473,2,439,antenna.png,Black.jpg,8
288,Baseline,Neutral,Vivant,NonOrg,1626375,2,514,backfloat.png,Black.jpg,8
289,Baseline,Emotion,Non vivant,Org,1629777,1,475,swallow.png,Black.jpg,8
290,Baseline,Emotion,Non vivant,Org,1633095,1,568,sheep.png,Black.jpg,8
291,No-Think,Neutral,Non vivant,Org,1636629,1,700,lion.png,Landscapes_038_h.jpg,8
292,Think,Emotion,Non vivant,NonOrg,1643899,2,633,aceofdiamond.png,Objects_109_h.jpg,8
293,No-Think,Emotion,Vivant,NonOrg,1650585,2,1448,bassguitar.png,People_208_h.jpg,8
294,Think,Emotion,Non vivant,NonOrg,1654920,2,1421,balloon01b.png,Landscapes_004_h.jpg,8
295,No-Think,Neutral,Non vivant,NonOrg,1659305,2,1057,bikehelmet.png,Landscapes_034_h.jpg,8
296,Think,Neutral,Non vivant,NonOrg,1666991,2,545,armchair01.png,Objects_043_h.jpg,8
297,Think,Neutral,Non vivant,Org,1670576,2,670,blackbear.png,Objects_085_h.jpg,8
298,No-Think,Emotion,Vivant,NonOrg,1674077,2,860,airhockeypaddle01a.png,Animals_032_h.jpg,8
299,Baseline,Emotion,Vivant,NonOrg,1681530,2,867,beachpaddle01a.png,Black.jpg,8
300,Think,Neutral,Vivant,NonOrg,1685315,1,1186,bib.png,Faces_044_h.jpg,8
301,Baseline,Neutral,Non vivant,Org,1689550,1,1132,raccoon.png,Black.jpg,8
302,Think,Neutral,Non vivant,NonOrg,1693401,2,909,alarmclock01.png,Landscapes_049_h.jpg,8
303,Baseline,Neutral,Vivant,Org,1696970,1,1992,siamesecat.png,Black.jpg,8
