,Cond1,Cond2,Cond3,Cond4,Image.OnsetTime,Image.RESP,Image.RT,ImageCentre,ImageFond,ListImage.Cycle
241,No-Think,Neutral,Non vivant,NonOrg,1277657,2,1071,bikehelmet.png,Landscapes_034_h.jpg,6
242,Baseline,Neutral,Non vivant,Org,1281675,1,843,raccoon.png,Black.jpg,6
243,Think,Emotion,Vivant,NonOrg,1285377,1,1505,toytractor01b.png,People_129_h.jpg,6
244,No-Think,Emotion,Non vivant,NonOrg,1289878,2,2658,toaster02.png,Objects_151_h.jpg,6
245,Baseline,Neutral,Non vivant,NonOrg,1295514,2,622,bandage.png,Black.jpg,6
246,Baseline,Emotion,Vivant,NonOrg,1298899,2,542,antenna.png,Black.jpg,6
247,Think,Emotion,Non vivant,NonOrg,1302350,2,492,aceofdiamond.png,Objects_109_h.jpg,6
248,Baseline,Emotion,Non vivant,NonOrg,1305718,2,706,dice02a.png,Black.jpg,6
249,No-Think,Neutral,Non vivant,Org,1309403,1,702,hen.png,Objects_082_h.jpg,6
250,Baseline,Emotion,Vivant,Org,1312887,1,423,rockbass.png,Black.jpg,6
251,No-Think,Emotion,Vivant,Org,1316089,1,527,saintbernard.png,People_222_h.jpg,6
252,No-Think,Emotion,Vivant,NonOrg,1319657,2,541,bassguitar.png,People_208_h.jpg,6
253,No-Think,Emotion,Vivant,NonOrg,1323241,2,568,airhockeypaddle01a.png,Animals_032_h.jpg,6
254,Think,Neutral,Vivant,NonOrg,1326793,1,867,bib.png,Faces_044_h.jpg,6
255,Think,Neutral,Vivant,NonOrg,1330694,1,1261,alarmclock02b.png,People_048_h.jpg,6
256,No-Think,Emotion,Vivant,Org,1334613,1,969,tern.png,People_198_h.jpg,6
257,Baseline,Emotion,Non vivant,Org,1338614,1,610,swallow.png,Black.jpg,6
258,Baseline,Neutral,Vivant,Org,1342265,1,823,siamesecat.png,Black.jpg,6
259,Think,Neutral,Vivant,Org,1346067,1,1094,moose.png,Faces_224_h.jpg,6
260,Think,Neutral,Non vivant,Org,1350052,2,1402,blackbear.png,Objects_085_h.jpg,6
261,No-Think,Neutral,Vivant,Org,1358338,1,1354,caribou01.png,Faces_308_h.jpg,6
262,No-Think,Neutral,Vivant,Org,1362407,1,1077,beaver.png,People_155_h.jpg,6
263,Baseline,Neutral,Vivant,Org,1366408,1,520,skunk.png,Black.jpg,6
264,No-Think,Emotion,Non vivant,NonOrg,1369710,2,1096,scotchtape.png,Landscapes_007_h.jpg,6
265,Baseline,Emotion,Vivant,NonOrg,1373744,2,465,beachpaddle01a.png,Black.jpg,6
266,No-Think,Neutral,Vivant,NonOrg,1383315,2,1455,baseball01a.png,Faces_024_h.jpg,6
267,No-Think,Neutral,Non vivant,NonOrg,1387833,2,674,usbcable01b.png,Landscapes_048_h.jpg,6
268,No-Think,Emotion,Non vivant,Org,1391218,1,868,toad.png,Objects_138_h.jpg,6
269,Think,Neutral,Non vivant,NonOrg,1394753,2,1385,armchair01.png,Objects_043_h.jpg,6
270,Baseline,Emotion,Non vivant,Org,1398988,1,659,sheep.png,Black.jpg,6
271,Think,Neutral,Non vivant,NonOrg,1402422,2,1840,alarmclock01.png,Landscapes_049_h.jpg,6
272,Baseline,Emotion,Non vivant,NonOrg,1407041,2,1004,scale01b.png,Black.jpg,6
273,Think,Emotion,Vivant,NonOrg,1410826,1,830,binoculars01b.png,Animals_045_h.jpg,6
274,Baseline,Neutral,Non vivant,Org,1414610,1,700,killerwhale.png,Black.jpg,6
275,Think,Neutral,Vivant,Org,1417995,1,940,kangaroo.png,People_138_h.jpg,6
276,Baseline,Emotion,Vivant,Org,1421596,1,725,stuffedpuffin.png,Black.jpg,6
277,No-Think,Emotion,Vivant,Org,1425164,1,667,saintbernard.png,People_222_h.jpg,7
