,Cond1,Cond2,Cond3,Cond4,Image.OnsetTime,Image.RESP,Image.RT,ImageCentre,ImageFond,ListImage.Cycle
132,No-Think,Neutral,Non vivant,NonOrg,752101,2,1199,banjo.png,Objects_099_h.jpg,3
133,Baseline,Neutral,Non vivant,NonOrg,756152,2,530,alarmclock01.png,Black.jpg,4
134,Baseline,Neutral,Vivant,Org,759554,1,503,kangaroo.png,Black.jpg,4
135,Baseline,Neutral,Vivant,NonOrg,763089,2,471,bib.png,Black.jpg,4
136,Think,Neutral,Non vivant,NonOrg,766406,2,1380,bikehelmet.png,Landscapes_034_h.jpg,4
137,Baseline,Neutral,Non vivant,NonOrg,770541,2,982,armchair01.png,Black.jpg,4
138,No-Think,Neutral,Non vivant,NonOrg,774443,2,777,bandage.png,Objects_204_h.jpg,4
139,Think,Neutral,Non vivant,Org,781196,2,898,hen.png,Objects_082_h.jpg,4
140,Think,Neutral,Vivant,NonOrg,785047,1,717,amphora.png,People_105_h.jpg,4
141,No-Think,Emotion,Vivant,Org,788482,1,1417,rockbass.png,People_240_h.jpg,4
142,No-Think,Neutral,Vivant,Org,792900,1,1093,siamesecat.png,People_146_h.jpg,4
143,Think,Emotion,Non vivant,Org,797018,2,1101,tortoise01.png,Objects_233_h.jpg,4
144,Think,Neutral,Non vivant,Org,800820,2,1209,lion.png,Landscapes_038_h.jpg,4
145,Baseline,Emotion,Vivant,Org,804855,1,675,tiger02.png,Black.jpg,4
146,Baseline,Emotion,Non vivant,NonOrg,808339,2,448,aceofdiamond.png,Black.jpg,4
147,Baseline,Emotion,Vivant,Org,814725,1,756,sturgeon.png,Black.jpg,4
148,Think,Emotion,Non vivant,NonOrg,831482,2,791,scotchtape.png,Landscapes_007_h.jpg,4
149,Baseline,Neutral,Non vivant,Org,834950,1,592,dromedary.png,Black.jpg,4
150,Think,Neutral,Vivant,NonOrg,838251,1,1152,baseball01a.png,Faces_024_h.jpg,4
151,Think,Neutral,Vivant,Org,842053,1,1144,beaver.png,People_155_h.jpg,4
152,No-Think,Neutral,Vivant,NonOrg,846038,2,733,bicycle.png,Faces_045_h.jpg,4
153,Think,Emotion,Non vivant,NonOrg,853007,2,2142,toaster02.png,Objects_151_h.jpg,4
154,No-Think,Neutral,Vivant,Org,867246,1,1874,skunk.png,Faces_276_h.jpg,4
155,Baseline,Neutral,Vivant,NonOrg,871998,2,1453,alarmclock02b.png,Black.jpg,4
156,No-Think,Emotion,Vivant,NonOrg,876449,2,1301,beachpaddle01a.png,People_233_h.jpg,4
157,No-Think,Emotion,Vivant,NonOrg,880601,2,560,antenna.png,People_216_h.jpg,4
158,No-Think,Emotion,Non vivant,NonOrg,884036,2,1119,dice02a.png,Landscapes_025_h.jpg,4
159,Think,Emotion,Vivant,Org,887887,1,1196,tern.png,People_198_h.jpg,4
160,No-Think,Emotion,Non vivant,NonOrg,891922,2,1082,scale01b.png,Objects_127_h.jpg,4
161,Baseline,Emotion,Vivant,NonOrg,895874,2,409,binoculars01b.png,Black.jpg,4
162,Think,Neutral,Non vivant,NonOrg,899108,2,2022,usbcable01b.png,Landscapes_048_h.jpg,4
163,No-Think,Neutral,Non vivant,Org,903927,1,1037,raccoon.png,Objects_169_h.jpg,4
164,No-Think,Neutral,Non vivant,NonOrg,911096,2,787,banjo.png,Objects_099_h.jpg,4
165,Think,Emotion,Non vivant,Org,914881,2,1528,toad.png,Objects_138_h.jpg,4
166,Think,Emotion,Vivant,NonOrg,919099,1,1172,bassguitar.png,People_208_h.jpg,4
167,Think,Emotion,Vivant,NonOrg,922984,1,946,airhockeypaddle01a.png,Animals_032_h.jpg,4
168,No-Think,Emotion,Vivant,Org,926702,1,1329,stuffedpuffin.png,People_227_h.jpg,4
169,Think,Neutral,Vivant,Org,930937,1,1530,caribou01.png,Faces_308_h.jpg,4
170,No-Think,Emotion,Non vivant,Org,935256,1,966,swallow.png,Objects_144_h.jpg,4
171,No-Think,Emotion,Non vivant,Org,939124,1,1355,swallow.png,Objects_144_h.jpg,5
172,Baseline,Neutral,Vivant,NonOrg,943292,2,854,bib.png,Black.jpg,5
173,Think,Emotion,Non vivant,NonOrg,963583,2,1268,toaster02.png,Objects_151_h.jpg,5
174,Think,Neutral,Non vivant,Org,967885,2,870,hen.png,Objects_082_h.jpg,5
175,No-Think,Neutral,Non vivant,Org,971653,1,809,raccoon.png,Objects_169_h.jpg,5
176,Baseline,Emotion,Vivant,NonOrg,975471,2,549,binoculars01b.png,Black.jpg,5
177,Think,Neutral,Vivant,Org,978989,1,857,beaver.png,People_155_h.jpg,5
178,No-Think,Neutral,Vivant,NonOrg,982707,2,1041,bicycle.png,Faces_045_h.jpg,5
179,Baseline,Neutral,Vivant,Org,986576,1,518,kangaroo.png,Black.jpg,5
180,No-Think,Emotion,Vivant,NonOrg,989977,2,538,antenna.png,People_216_h.jpg,5
181,Baseline,Emotion,Non vivant,NonOrg,993378,2,480,balloon01b.png,Black.jpg,5
182,Think,Neutral,Vivant,Org,996763,1,791,caribou01.png,Faces_308_h.jpg,5
183,No-Think,Emotion,Non vivant,Org,1000298,1,1090,sheep.png,Landscapes_139_h.jpg,5
184,Think,Neutral,Vivant,NonOrg,1004066,1,1500,baseball01a.png,Faces_024_h.jpg,5
185,Baseline,Emotion,Vivant,Org,1008551,1,751,tiger02.png,Black.jpg,5
186,Think,Emotion,Vivant,NonOrg,1012102,1,1166,airhockeypaddle01a.png,Animals_032_h.jpg,5
187,Baseline,Emotion,Vivant,NonOrg,1016271,2,643,toytractor01b.png,Black.jpg,5
188,No-Think,Neutral,Vivant,Org,1019855,1,417,skunk.png,Faces_276_h.jpg,5
189,Baseline,Emotion,Vivant,Org,1022973,1,550,sturgeon.png,Black.jpg,5
190,Think,Emotion,Non vivant,Org,1026391,2,1952,tortoise01.png,Objects_233_h.jpg,5
