,Cond1,Cond2,Cond3,Cond4,Image.OnsetTime,Image.RESP,Image.RT,ImageCentre,ImageFond,ListImage.Cycle
150,No-Think,Emotion,Non vivant,Org,762315,1,543,swallow.png,Objects_144_h.jpg,4
151,Baseline,Neutral,Non vivant,Org,765800,1,409,hen.png,Black.jpg,4
152,No-Think,Neutral,Non vivant,NonOrg,768968,2,407,banjo.png,Objects_099_h.jpg,4
153,No-Think,Emotion,Vivant,NonOrg,772285,2,543,antenna.png,People_216_h.jpg,4
154,Baseline,Neutral,Non vivant,Org,775603,1,528,lion.png,Black.jpg,4
155,No-Think,Neutral,Non vivant,Org,779071,1,469,raccoon.png,Objects_169_h.jpg,4
156,Baseline,Neutral,Vivant,NonOrg,782489,2,731,baseball01a.png,Black.jpg,4
157,Think,Neutral,Vivant,Org,786191,1,739,kangaroo.png,People_138_h.jpg,4
158,Think,Neutral,Non vivant,NonOrg,789959,2,1034,armchair01.png,Objects_043_h.jpg,4
159,Baseline,Emotion,Non vivant,NonOrg,793844,2,901,scotchtape.png,Black.jpg,4
160,Baseline,Neutral,Non vivant,NonOrg,797445,2,592,bikehelmet.png,Black.jpg,4
161,Think,Emotion,Non vivant,NonOrg,801013,2,1130,balloon01b.png,Landscapes_004_h.jpg,4
162,No-Think,Neutral,Vivant,Org,804865,1,641,siamesecat.png,People_146_h.jpg,4
163,No-Think,Neutral,Vivant,NonOrg,808416,2,1113,bicycle.png,Faces_045_h.jpg,4
164,Think,Emotion,Non vivant,NonOrg,812251,2,889,aceofdiamond.png,Objects_109_h.jpg,4
165,Think,Emotion,Non vivant,Org,816169,2,847,squirrel.png,Objects_157_h.jpg,4
166,Baseline,Neutral,Vivant,NonOrg,819787,2,1182,amphora.png,Black.jpg,4
167,No-Think,Emotion,Vivant,Org,823906,1,926,stuffedpuffin.png,People_227_h.jpg,4
168,Baseline,Neutral,Vivant,Org,827790,1,422,beaver.png,Black.jpg,4
169,No-Think,Emotion,Vivant,NonOrg,837478,2,858,beachpaddle01a.png,People_233_h.jpg,4
170,Baseline,Emotion,Vivant,NonOrg,841146,2,411,airhockeypaddle01a.png,Black.jpg,4
171,Think,Neutral,Non vivant,Org,844197,2,675,blackbear.png,Objects_085_h.jpg,4
172,No-Think,Neutral,Non vivant,NonOrg,847815,2,763,bandage.png,Objects_204_h.jpg,4
173,Baseline,Emotion,Vivant,Org,851400,1,410,saintbernard.png,Black.jpg,4
174,Think,Emotion,Vivant,NonOrg,857485,1,823,binoculars01b.png,Animals_045_h.jpg,4
175,No-Think,Emotion,Non vivant,NonOrg,861287,2,833,scale01b.png,Objects_127_h.jpg,4
176,No-Think,Neutral,Vivant,NonOrg,864888,2,633,backfloat.png,People_109_h.jpg,4
177,Think,Neutral,Non vivant,NonOrg,868556,2,746,alarmclock01.png,Landscapes_049_h.jpg,4
178,Think,Neutral,Vivant,Org,872091,1,1059,moose.png,Faces_224_h.jpg,4
179,Think,Neutral,Vivant,NonOrg,875843,1,684,alarmclock02b.png,People_048_h.jpg,4
180,Think,Emotion,Non vivant,Org,879377,2,675,cow.png,Landscapes_026_h.jpg,4
181,Baseline,Emotion,Vivant,Org,882895,1,665,tern.png,Black.jpg,4
182,Baseline,Emotion,Non vivant,Org,886330,1,419,toad.png,Black.jpg,4
183,Think,Neutral,Non vivant,Org,889748,2,692,dromedary.png,Landscapes_073_h.jpg,4
184,No-Think,Emotion,Vivant,Org,893216,1,556,stuffedpuffin.png,People_227_h.jpg,5
185,Think,Neutral,Vivant,NonOrg,896701,1,766,alarmclock02b.png,People_048_h.jpg,5
186,Think,Neutral,Non vivant,NonOrg,936066,2,1330,armchair01.png,Objects_043_h.jpg,5
187,No-Think,Emotion,Vivant,NonOrg,940268,2,1308,beachpaddle01a.png,People_233_h.jpg,5
188,Baseline,Emotion,Vivant,NonOrg,947721,2,457,airhockeypaddle01a.png,Black.jpg,5
189,Think,Emotion,Vivant,NonOrg,951022,1,673,toytractor01b.png,People_129_h.jpg,5
190,No-Think,Neutral,Non vivant,Org,954657,1,692,killerwhale.png,Objects_214_h.jpg,5
191,Think,Neutral,Vivant,Org,958008,1,683,kangaroo.png,People_138_h.jpg,5
192,No-Think,Emotion,Non vivant,NonOrg,961393,2,1080,dice02a.png,Landscapes_025_h.jpg,5
193,Think,Emotion,Vivant,NonOrg,965478,1,732,binoculars01b.png,Animals_045_h.jpg,5
194,Think,Emotion,Non vivant,NonOrg,968896,2,1120,balloon01b.png,Landscapes_004_h.jpg,5
195,No-Think,Neutral,Vivant,NonOrg,972930,2,1074,bicycle.png,Faces_045_h.jpg,5
196,Think,Neutral,Vivant,NonOrg,977049,1,647,bib.png,Faces_044_h.jpg,5
197,No-Think,Neutral,Vivant,NonOrg,980350,2,673,backfloat.png,People_109_h.jpg,5
198,Baseline,Neutral,Non vivant,Org,983685,1,418,hen.png,Black.jpg,5
