,Cond1,Cond2,Cond3,Cond4,Image.OnsetTime,Image.RESP,Image.RT,ImageCentre,ImageFond,ListImage.Cycle
194,Baseline,Emotion,Vivant,NonOrg,923406,2,674,binoculars01b.png,Black.jpg,5
195,Baseline,Emotion,Vivant,NonOrg,927024,2,671,toytractor01b.png,Black.jpg,5
196,Baseline,Neutral,Vivant,Org,930442,1,487,moose.png,Black.jpg,5
197,No-Think,Emotion,Non vivant,Org,933726,1,615,toad.png,Objects_138_h.jpg,5
198,Think,Emotion,Non vivant,Org,937211,2,1066,swallow.png,Objects_144_h.jpg,5
199,No-Think,Emotion,Vivant,NonOrg,941129,2,605,airhockeypaddle01a.png,Animals_032_h.jpg,5
200,Baseline,Neutral,Non vivant,NonOrg,944430,2,836,armchair01.png,Black.jpg,5
201,Think,Emotion,Vivant,Org,948199,1,662,stuffedpuffin.png,People_227_h.jpg,5
202,Baseline,Emotion,Non vivant,NonOrg,951850,2,767,balloon01b.png,Black.jpg,5
203,No-Think,Neutral,Vivant,NonOrg,955585,2,1265,amphora.png,People_105_h.jpg,5
204,Think,Neutral,Non vivant,NonOrg,959803,2,1077,bandage.png,Objects_204_h.jpg,5
205,Baseline,Neutral,Non vivant,Org,963738,1,470,blackbear.png,Black.jpg,5
206,Think,Emotion,Vivant,Org,970291,1,557,rockbass.png,People_240_h.jpg,5
207,No-Think,Neutral,Vivant,Org,973759,1,770,beaver.png,People_155_h.jpg,5
208,No-Think,Neutral,Non vivant,NonOrg,977527,2,1026,bikehelmet.png,Landscapes_034_h.jpg,5
209,Think,Neutral,Non vivant,Org,987864,2,955,raccoon.png,Objects_169_h.jpg,5
210,Think,Emotion,Non vivant,NonOrg,991499,2,844,scale01b.png,Objects_127_h.jpg,5
211,No-Think,Neutral,Non vivant,NonOrg,995100,2,604,usbcable01b.png,Landscapes_048_h.jpg,5
212,Think,Neutral,Non vivant,NonOrg,998718,2,861,banjo.png,Objects_099_h.jpg,5
213,Think,Neutral,Vivant,NonOrg,1002453,1,715,backfloat.png,People_109_h.jpg,5
214,Baseline,Neutral,Vivant,Org,1006121,1,404,kangaroo.png,Black.jpg,5
215,Baseline,Emotion,Non vivant,NonOrg,1009556,2,521,aceofdiamond.png,Black.jpg,5
216,No-Think,Emotion,Vivant,Org,1012890,1,531,saintbernard.png,People_222_h.jpg,5
217,Baseline,Neutral,Vivant,NonOrg,1016342,2,535,alarmclock02b.png,Black.jpg,5
218,Think,Emotion,Non vivant,Org,1019593,2,927,sheep.png,Landscapes_139_h.jpg,5
219,No-Think,Emotion,Vivant,NonOrg,1023411,2,964,bassguitar.png,People_208_h.jpg,5
220,No-Think,Neutral,Vivant,Org,1027213,1,632,caribou01.png,Faces_308_h.jpg,5
221,Think,Neutral,Non vivant,Org,1030531,2,995,killerwhale.png,Objects_214_h.jpg,5
222,Think,Neutral,Vivant,Org,1034299,1,914,siamesecat.png,People_146_h.jpg,5
223,Baseline,Neutral,Non vivant,Org,1037934,1,616,dromedary.png,Black.jpg,5
224,No-Think,Neutral,Vivant,NonOrg,1041402,2,949,baseball01a.png,Faces_024_h.jpg,5
225,Baseline,Neutral,Non vivant,NonOrg,1045386,2,668,alarmclock01.png,Black.jpg,5
226,No-Think,Emotion,Non vivant,NonOrg,1048838,2,592,scotchtape.png,Landscapes_007_h.jpg,5
227,Think,Emotion,Vivant,NonOrg,1052456,1,812,antenna.png,People_216_h.jpg,5
228,No-Think,Neutral,Non vivant,Org,1056241,1,702,lion.png,Landscapes_038_h.jpg,5
229,No-Think,Emotion,Non vivant,NonOrg,1059959,2,795,toaster02.png,Objects_151_h.jpg,5
230,Think,Emotion,Vivant,NonOrg,1063744,1,934,beachpaddle01a.png,People_233_h.jpg,5
231,No-Think,Neutral,Non vivant,Org,1067495,1,785,hen.png,Objects_082_h.jpg,5
232,Think,Emotion,Non vivant,NonOrg,1071347,2,1030,dice02a.png,Landscapes_025_h.jpg,5
233,Baseline,Emotion,Vivant,Org,1075365,1,554,sturgeon.png,Black.jpg,5
234,Baseline,Neutral,Vivant,NonOrg,1078900,2,764,bib.png,Black.jpg,5
235,Think,Neutral,Vivant,NonOrg,1082334,1,705,bicycle.png,Faces_045_h.jpg,5
236,Think,Neutral,Non vivant,NonOrg,1085886,2,651,bandage.png,Objects_204_h.jpg,6
237,Think,Emotion,Non vivant,Org,1092938,2,1011,sheep.png,Landscapes_139_h.jpg,6
238,No-Think,Emotion,Vivant,NonOrg,1096840,2,821,airhockeypaddle01a.png,Animals_032_h.jpg,6
239,No-Think,Emotion,Vivant,Org,1100691,1,836,saintbernard.png,People_222_h.jpg,6
240,Baseline,Neutral,Non vivant,NonOrg,1104409,2,508,armchair01.png,Black.jpg,6
241,No-Think,Neutral,Non vivant,NonOrg,1107777,2,670,usbcable01b.png,Landscapes_048_h.jpg,6
242,Baseline,Neutral,Vivant,Org,1111396,1,617,kangaroo.png,Black.jpg,6
243,Baseline,Emotion,Non vivant,NonOrg,1114697,2,449,aceofdiamond.png,Black.jpg,6
244,Think,Emotion,Non vivant,NonOrg,1118165,2,793,scale01b.png,Objects_127_h.jpg,6
245,Think,Emotion,Vivant,NonOrg,1121816,1,646,antenna.png,People_216_h.jpg,6
246,Baseline,Neutral,Non vivant,Org,1125301,1,422,blackbear.png,Black.jpg,6
247,Think,Neutral,Vivant,NonOrg,1128702,1,661,bicycle.png,Faces_045_h.jpg,6
248,Baseline,Neutral,Vivant,NonOrg,1132120,2,509,bib.png,Black.jpg,6
249,Think,Emotion,Vivant,NonOrg,1135572,1,809,beachpaddle01a.png,People_233_h.jpg,6
250,No-Think,Neutral,Vivant,NonOrg,1139256,2,856,baseball01a.png,Faces_024_h.jpg,6
251,No-Think,Emotion,Non vivant,Org,1142858,1,806,tortoise01.png,Objects_233_h.jpg,6
252,No-Think,Emotion,Non vivant,NonOrg,1146693,2,498,scotchtape.png,Landscapes_007_h.jpg,6
253,No-Think,Emotion,Vivant,NonOrg,1149944,2,1133,bassguitar.png,People_208_h.jpg,6
254,Think,Neutral,Non vivant,NonOrg,1153845,2,794,banjo.png,Objects_099_h.jpg,6
