,Cond1,Cond2,Cond3,Cond4,Image.OnsetTime,Image.RESP,Image.RT,ImageCentre,ImageFond,ListImage.Cycle
73,No-Think,Emotion,Non vivant,Org,524382,1,1869,squirrel.png,Objects_157_h.jpg,2
74,Think,Neutral,Vivant,NonOrg,528901,1,1573,bicycle.png,Faces_045_h.jpg,2
75,No-Think,Emotion,Non vivant,Org,533403,1,1689,cow.png,Landscapes_026_h.jpg,2
76,No-Think,Neutral,Vivant,NonOrg,538021,2,1455,bib.png,Faces_044_h.jpg,2
77,Baseline,Emotion,Vivant,Org,542139,1,909,tern.png,Black.jpg,2
78,No-Think,Neutral,Vivant,Org,545924,1,955,kangaroo.png,People_138_h.jpg,2
79,No-Think,Emotion,Vivant,NonOrg,549542,2,799,binoculars01b.png,Animals_045_h.jpg,2
80,No-Think,Emotion,Vivant,NonOrg,552993,2,1068,toytractor01b.png,People_129_h.jpg,2
81,No-Think,Neutral,Non vivant,Org,556862,1,1687,blackbear.png,Objects_085_h.jpg,2
82,Baseline,Neutral,Vivant,NonOrg,561513,2,1173,amphora.png,Black.jpg,2
83,Baseline,Emotion,Vivant,Org,571701,1,1429,tern.png,Black.jpg,3
84,Baseline,Emotion,Non vivant,NonOrg,608448,2,589,scotchtape.png,Black.jpg,3
85,No-Think,Emotion,Non vivant,NonOrg,617852,2,1114,aceofdiamond.png,Objects_109_h.jpg,3
86,Baseline,Emotion,Vivant,Org,621970,1,580,saintbernard.png,Black.jpg,3
87,Baseline,Neutral,Vivant,Org,625405,1,591,beaver.png,Black.jpg,3
88,Think,Emotion,Vivant,NonOrg,628723,1,1750,antenna.png,People_216_h.jpg,3
89,Baseline,Neutral,Non vivant,NonOrg,633208,2,713,bikehelmet.png,Black.jpg,3
90,Baseline,Neutral,Non vivant,Org,636776,1,533,hen.png,Black.jpg,3
91,No-Think,Neutral,Non vivant,Org,639977,1,1437,blackbear.png,Objects_085_h.jpg,3
92,Baseline,Neutral,Vivant,NonOrg,644262,2,522,baseball01a.png,Black.jpg,3
