,Cond1,Cond2,Cond3,Cond4,Image.OnsetTime,Image.RESP,Image.RT,ImageCentre,ImageFond,ListImage.Cycle
169,Think,Emotion,Non vivant,NonOrg,819256,2,844,scale01b.png,Objects_127_h.jpg,4
170,Baseline,Emotion,Non vivant,Org,823074,1,2220,toad.png,Black.jpg,4
171,No-Think,Emotion,Non vivant,NonOrg,828243,2,483,aceofdiamond.png,Objects_109_h.jpg,4
172,Think,Emotion,Non vivant,NonOrg,831444,2,1080,dice02a.png,Landscapes_025_h.jpg,4
173,No-Think,Neutral,Non vivant,Org,835512,1,536,blackbear.png,Objects_085_h.jpg,4
174,Baseline,Emotion,Vivant,Org,838697,1,571,tern.png,Black.jpg,4
175,Baseline,Neutral,Non vivant,Org,842048,1,596,hen.png,Black.jpg,4
176,No-Think,Emotion,Vivant,Org,845449,1,643,sturgeon.png,Faces_366_h.jpg,4
177,Baseline,Neutral,Vivant,Org,848984,1,418,caribou01.png,Black.jpg,4
178,Think,Emotion,Vivant,NonOrg,852219,1,1109,antenna.png,People_216_h.jpg,4
179,Think,Neutral,Non vivant,NonOrg,856037,2,708,banjo.png,Objects_099_h.jpg,4
180,Baseline,Emotion,Vivant,Org,859688,1,543,saintbernard.png,Black.jpg,4
181,No-Think,Emotion,Vivant,NonOrg,863223,2,1153,binoculars01b.png,Animals_045_h.jpg,4
182,No-Think,Neutral,Non vivant,NonOrg,867175,2,976,alarmclock01.png,Landscapes_049_h.jpg,4
183,No-Think,Neutral,Vivant,NonOrg,871159,2,821,alarmclock02b.png,People_048_h.jpg,4
184,Baseline,Emotion,Non vivant,NonOrg,874811,2,613,scotchtape.png,Black.jpg,4
185,Baseline,Neutral,Vivant,Org,878245,1,676,beaver.png,Black.jpg,4
186,No-Think,Emotion,Non vivant,Org,881914,1,575,squirrel.png,Objects_157_h.jpg,4
187,No-Think,Neutral,Vivant,Org,885515,1,518,kangaroo.png,People_138_h.jpg,4
188,No-Think,Emotion,Vivant,Org,888933,1,764,tiger02.png,People_202_h.jpg,4
189,Baseline,Emotion,Non vivant,Org,892518,1,531,tortoise01.png,Black.jpg,4
190,No-Think,Neutral,Non vivant,Org,895952,1,685,dromedary.png,Landscapes_073_h.jpg,4
191,No-Think,Neutral,Vivant,Org,905656,1,1005,moose.png,Faces_224_h.jpg,5
192,Baseline,Emotion,Non vivant,NonOrg,964612,2,624,toaster02.png,Black.jpg,5
193,Think,Neutral,Vivant,Org,968080,1,848,skunk.png,Faces_276_h.jpg,5
194,No-Think,Emotion,Vivant,Org,971632,1,595,sturgeon.png,Faces_366_h.jpg,5
195,Baseline,Neutral,Non vivant,Org,974966,1,477,lion.png,Black.jpg,5
196,Baseline,Neutral,Non vivant,NonOrg,978134,2,453,bikehelmet.png,Black.jpg,5
197,Think,Emotion,Vivant,Org,981369,1,551,stuffedpuffin.png,People_227_h.jpg,5
198,Think,Neutral,Vivant,NonOrg,984854,1,668,bicycle.png,Faces_045_h.jpg,5
199,Think,Emotion,Vivant,NonOrg,988422,1,750,antenna.png,People_216_h.jpg,5
200,Think,Neutral,Non vivant,Org,991973,2,824,killerwhale.png,Objects_214_h.jpg,5
201,Baseline,Emotion,Vivant,NonOrg,995775,2,788,airhockeypaddle01a.png,Black.jpg,5
202,Baseline,Emotion,Vivant,NonOrg,999276,2,693,bassguitar.png,Black.jpg,5
203,Baseline,Neutral,Vivant,Org,1002761,1,617,caribou01.png,Black.jpg,5
204,No-Think,Emotion,Non vivant,Org,1006295,1,1436,cow.png,Landscapes_026_h.jpg,5
205,Baseline,Neutral,Vivant,NonOrg,1010430,2,510,baseball01a.png,Black.jpg,5
206,No-Think,Neutral,Non vivant,Org,1013982,1,939,blackbear.png,Objects_085_h.jpg,5
207,Baseline,Emotion,Non vivant,NonOrg,1017666,2,506,scotchtape.png,Black.jpg,5
208,Baseline,Emotion,Vivant,Org,1020951,1,661,tern.png,Black.jpg,5
209,No-Think,Emotion,Vivant,Org,1024336,1,679,tiger02.png,People_202_h.jpg,5
210,Think,Emotion,Vivant,Org,1027737,1,968,rockbass.png,People_240_h.jpg,5
211,No-Think,Emotion,Vivant,NonOrg,1031472,2,577,toytractor01b.png,People_129_h.jpg,5
212,No-Think,Neutral,Non vivant,NonOrg,1034823,2,509,armchair01.png,Objects_043_h.jpg,5
213,Think,Emotion,Non vivant,NonOrg,1038158,2,785,dice02a.png,Landscapes_025_h.jpg,5
214,Baseline,Neutral,Non vivant,NonOrg,1041976,2,574,usbcable01b.png,Black.jpg,5
215,Think,Neutral,Non vivant,NonOrg,1045561,2,830,banjo.png,Objects_099_h.jpg,5
216,No-Think,Neutral,Vivant,NonOrg,1049429,2,1239,alarmclock02b.png,People_048_h.jpg,5
217,No-Think,Emotion,Non vivant,Org,1053347,1,1276,squirrel.png,Objects_157_h.jpg,5
218,Baseline,Emotion,Vivant,Org,1057549,1,456,saintbernard.png,Black.jpg,5
219,Think,Neutral,Vivant,Org,1060750,1,1096,siamesecat.png,People_146_h.jpg,5
220,Baseline,Emotion,Non vivant,Org,1064601,1,593,toad.png,Black.jpg,5
221,Baseline,Neutral,Vivant,Org,1067936,1,646,beaver.png,Black.jpg,5
222,No-Think,Neutral,Non vivant,NonOrg,1071271,2,707,alarmclock01.png,Landscapes_049_h.jpg,5
223,Think,Neutral,Vivant,NonOrg,1074689,1,1071,backfloat.png,People_109_h.jpg,5
224,No-Think,Neutral,Vivant,NonOrg,1082692,2,1082,bib.png,Faces_044_h.jpg,5
225,Baseline,Neutral,Vivant,NonOrg,1086543,2,444,amphora.png,Black.jpg,5
226,Think,Emotion,Non vivant,Org,1089828,1,603,sheep.png,Landscapes_139_h.jpg,5
227,No-Think,Emotion,Non vivant,NonOrg,1093329,2,1504,balloon01b.png,Landscapes_004_h.jpg,5
228,Think,Emotion,Non vivant,NonOrg,1097514,2,897,scale01b.png,Objects_127_h.jpg,5
229,No-Think,Neutral,Non vivant,Org,1101449,1,993,dromedary.png,Landscapes_073_h.jpg,5
230,Think,Emotion,Vivant,NonOrg,1105251,1,1083,beachpaddle01a.png,People_233_h.jpg,5
231,Think,Neutral,Non vivant,Org,1109235,2,991,raccoon.png,Objects_169_h.jpg,5
232,Think,Emotion,Non vivant,Org,1112954,2,1034,swallow.png,Objects_144_h.jpg,5
233,No-Think,Neutral,Vivant,Org,1116905,1,631,kangaroo.png,People_138_h.jpg,5
234,No-Think,Emotion,Non vivant,NonOrg,1120206,2,972,aceofdiamond.png,Objects_109_h.jpg,5
235,Baseline,Neutral,Non vivant,Org,1124125,1,676,hen.png,Black.jpg,5
236,Think,Neutral,Non vivant,NonOrg,1127459,2,1114,bandage.png,Objects_204_h.jpg,5
237,Think,Emotion,Vivant,Org,1134629,1,976,stuffedpuffin.png,People_227_h.jpg,6
238,Baseline,Emotion,Non vivant,Org,1138330,1,1337,tortoise01.png,Black.jpg,6
239,Baseline,Emotion,Vivant,Org,1142665,1,717,tern.png,Black.jpg,6
240,Baseline,Neutral,Vivant,Org,1146300,1,688,caribou01.png,Black.jpg,6
241,Baseline,Neutral,Non vivant,NonOrg,1150001,2,563,bikehelmet.png,Black.jpg,6
242,No-Think,Emotion,Vivant,Org,1153469,1,855,tiger02.png,People_202_h.jpg,6
243,Baseline,Neutral,Vivant,Org,1157237,1,731,beaver.png,Black.jpg,6
244,Think,Emotion,Vivant,Org,1160939,1,911,rockbass.png,People_240_h.jpg,6
245,Think,Emotion,Non vivant,NonOrg,1164540,2,802,scale01b.png,Objects_127_h.jpg,6
246,Think,Emotion,Non vivant,Org,1168225,2,961,swallow.png,Objects_144_h.jpg,6
247,Think,Neutral,Vivant,NonOrg,1172077,1,1408,backfloat.png,People_109_h.jpg,6
248,Think,Neutral,Non vivant,NonOrg,1176478,2,1227,banjo.png,Objects_099_h.jpg,6
249,Think,Emotion,Non vivant,NonOrg,1180597,2,961,dice02a.png,Landscapes_025_h.jpg,6
250,No-Think,Emotion,Non vivant,Org,1184398,1,910,squirrel.png,Objects_157_h.jpg,6
251,Baseline,Emotion,Non vivant,NonOrg,1188200,2,619,scotchtape.png,Black.jpg,6
252,Think,Neutral,Vivant,Org,1191851,1,754,siamesecat.png,People_146_h.jpg,6
253,No-Think,Neutral,Vivant,Org,1195336,1,1627,moose.png,Faces_224_h.jpg,6
254,No-Think,Emotion,Non vivant,NonOrg,1199704,2,630,balloon01b.png,Landscapes_004_h.jpg,6
255,No-Think,Emotion,Non vivant,NonOrg,1203039,2,582,aceofdiamond.png,Objects_109_h.jpg,6
256,No-Think,Emotion,Vivant,NonOrg,1206540,2,1097,binoculars01b.png,Animals_045_h.jpg,6
257,Think,Neutral,Non vivant,Org,1210608,2,1036,killerwhale.png,Objects_214_h.jpg,6
258,Think,Neutral,Vivant,NonOrg,1214393,1,895,bicycle.png,Faces_045_h.jpg,6
259,No-Think,Emotion,Non vivant,Org,1218211,1,906,cow.png,Landscapes_026_h.jpg,6
260,Baseline,Neutral,Non vivant,Org,1221896,1,612,lion.png,Black.jpg,6
261,No-Think,Neutral,Vivant,Org,1225164,1,499,kangaroo.png,People_138_h.jpg,6
262,Think,Emotion,Vivant,NonOrg,1228465,1,1401,antenna.png,People_216_h.jpg,6
263,No-Think,Emotion,Vivant,NonOrg,1232734,2,748,toytractor01b.png,People_129_h.jpg,6
264,No-Think,Neutral,Non vivant,NonOrg,1236185,2,666,armchair01.png,Objects_043_h.jpg,6
265,Baseline,Emotion,Non vivant,NonOrg,1239620,2,941,toaster02.png,Black.jpg,6
266,No-Think,Neutral,Non vivant,NonOrg,1243604,2,806,alarmclock01.png,Landscapes_049_h.jpg,6
267,No-Think,Emotion,Vivant,Org,1247223,1,786,sturgeon.png,Faces_366_h.jpg,6
268,Think,Emotion,Non vivant,Org,1250857,2,2471,sheep.png,Landscapes_139_h.jpg,6
269,No-Think,Neutral,Vivant,NonOrg,1256359,2,1055,bib.png,Faces_044_h.jpg,6
270,No-Think,Neutral,Vivant,NonOrg,1260394,2,1168,alarmclock02b.png,People_048_h.jpg,6
271,Baseline,Emotion,Non vivant,Org,1264546,1,587,toad.png,Black.jpg,6
272,Think,Neutral,Non vivant,Org,1267931,2,753,raccoon.png,Objects_169_h.jpg,6
273,No-Think,Neutral,Non vivant,Org,1271432,1,567,blackbear.png,Objects_085_h.jpg,6
274,Baseline,Neutral,Vivant,NonOrg,1274717,2,542,baseball01a.png,Black.jpg,6
275,No-Think,Neutral,Non vivant,Org,1278018,1,1155,dromedary.png,Landscapes_073_h.jpg,6
276,Baseline,Emotion,Vivant,NonOrg,1282019,2,469,airhockeypaddle01a.png,Black.jpg,6
277,Think,Neutral,Non vivant,NonOrg,1285504,2,634,bandage.png,Objects_204_h.jpg,6
278,Baseline,Neutral,Vivant,NonOrg,1289105,2,431,amphora.png,Black.jpg,6
