,Cond1,Cond2,Cond3,Cond4,Image.OnsetTime,Image.RESP,Image.RT,ImageCentre,ImageFond,ListImage.Cycle
204,No-Think,Neutral,Vivant,Org,1242689,1,562,kangaroo.png,People_138_h.jpg,5
205,No-Think,Emotion,Vivant,NonOrg,1249391,2,2043,binoculars01b.png,Animals_045_h.jpg,5
206,No-Think,Emotion,Non vivant,NonOrg,1254410,2,573,aceofdiamond.png,Objects_109_h.jpg,5
207,Baseline,Emotion,Non vivant,NonOrg,1257711,2,438,scale01b.png,Black.jpg,5
208,Baseline,Neutral,Non vivant,Org,1260929,1,477,killerwhale.png,Black.jpg,5
209,Think,Neutral,Vivant,Org,1264114,1,827,beaver.png,People_155_h.jpg,5
210,Baseline,Emotion,Non vivant,Org,1267665,1,715,sheep.png,Black.jpg,5
211,Think,Neutral,Non vivant,Org,1271283,2,764,hen.png,Objects_082_h.jpg,5
212,Baseline,Neutral,Vivant,NonOrg,1275051,2,524,backfloat.png,Black.jpg,5
213,Baseline,Emotion,Vivant,NonOrg,1278386,2,507,antenna.png,Black.jpg,5
214,Baseline,Neutral,Non vivant,NonOrg,1281737,2,785,banjo.png,Black.jpg,5
215,No-Think,Neutral,Non vivant,NonOrg,1285205,2,1224,alarmclock01.png,Landscapes_049_h.jpg,5
216,No-Think,Emotion,Vivant,Org,1289440,1,590,sturgeon.png,Faces_366_h.jpg,5
217,Think,Emotion,Vivant,NonOrg,1292858,1,2036,bassguitar.png,People_208_h.jpg,5
218,Think,Neutral,Vivant,Org,1297927,1,1054,caribou01.png,Faces_308_h.jpg,5
219,Baseline,Emotion,Vivant,NonOrg,1302012,2,404,beachpaddle01a.png,Black.jpg,5
220,No-Think,Emotion,Non vivant,NonOrg,1305380,2,572,balloon01b.png,Landscapes_004_h.jpg,5
221,No-Think,Neutral,Vivant,NonOrg,1308998,2,953,bib.png,Faces_044_h.jpg,5
222,Baseline,Neutral,Non vivant,NonOrg,1316084,2,439,bandage.png,Black.jpg,5
223,Think,Neutral,Vivant,NonOrg,1319252,1,1306,amphora.png,People_105_h.jpg,5
224,Think,Neutral,Vivant,Org,1323287,1,747,beaver.png,People_155_h.jpg,6
225,Baseline,Emotion,Vivant,NonOrg,1326822,2,464,beachpaddle01a.png,Black.jpg,6
226,Baseline,Emotion,Non vivant,NonOrg,1330056,2,430,dice02a.png,Black.jpg,6
227,Think,Emotion,Vivant,Org,1333374,1,685,tern.png,People_198_h.jpg,6
228,Baseline,Neutral,Non vivant,Org,1337026,1,416,raccoon.png,Black.jpg,6
229,No-Think,Neutral,Non vivant,NonOrg,1340194,2,771,alarmclock01.png,Landscapes_049_h.jpg,6
230,No-Think,Neutral,Vivant,NonOrg,1343912,2,680,bib.png,Faces_044_h.jpg,6
231,Think,Neutral,Vivant,NonOrg,1347630,1,898,amphora.png,People_105_h.jpg,6
232,Baseline,Neutral,Vivant,Org,1351348,1,510,skunk.png,Black.jpg,6
233,No-Think,Neutral,Vivant,Org,1354616,1,574,kangaroo.png,People_138_h.jpg,6
234,No-Think,Emotion,Non vivant,Org,1357934,1,1480,squirrel.png,Objects_157_h.jpg,6
235,Think,Neutral,Non vivant,Org,1362152,2,677,lion.png,Landscapes_038_h.jpg,6
236,Baseline,Emotion,Vivant,Org,1365787,1,576,stuffedpuffin.png,Black.jpg,6
237,Think,Emotion,Non vivant,Org,1369238,2,848,tortoise01.png,Objects_233_h.jpg,6
238,No-Think,Emotion,Non vivant,NonOrg,1373090,2,490,aceofdiamond.png,Objects_109_h.jpg,6
239,Think,Emotion,Non vivant,Org,1376591,2,771,toad.png,Objects_138_h.jpg,6
240,Think,Neutral,Vivant,Org,1380292,1,1067,caribou01.png,Faces_308_h.jpg,6
241,No-Think,Emotion,Non vivant,Org,1384277,1,645,cow.png,Landscapes_026_h.jpg,6
242,Baseline,Neutral,Vivant,Org,1387662,1,492,siamesecat.png,Black.jpg,6
243,No-Think,Neutral,Vivant,Org,1390997,1,779,moose.png,Faces_224_h.jpg,6
244,No-Think,Neutral,Non vivant,Org,1394848,1,846,dromedary.png,Landscapes_073_h.jpg,6
245,Baseline,Emotion,Vivant,NonOrg,1398666,2,681,antenna.png,Black.jpg,6
246,Think,Neutral,Non vivant,Org,1402301,2,811,hen.png,Objects_082_h.jpg,6
247,Baseline,Emotion,Vivant,Org,1405836,1,827,rockbass.png,Black.jpg,6
