,Cond1,Cond2,Cond3,Cond4,Image.OnsetTime,Image.RESP,Image.RT,ImageCentre,ImageFond,ListImage.Cycle
249,No-Think,Neutral,Non vivant,Org,1153645,1,667,dromedary.png,Landscapes_073_h.jpg,6
250,Think,Neutral,Vivant,NonOrg,1157263,1,781,amphora.png,People_105_h.jpg,6
251,No-Think,Emotion,Non vivant,NonOrg,1160965,2,945,balloon01b.png,Landscapes_004_h.jpg,6
252,Baseline,Emotion,Non vivant,Org,1164700,1,598,sheep.png,Black.jpg,6
253,Think,Emotion,Vivant,Org,1168351,1,1386,saintbernard.png,People_222_h.jpg,6
254,Baseline,Neutral,Non vivant,Org,1172419,1,441,raccoon.png,Black.jpg,6
255,Think,Emotion,Non vivant,Org,1175654,2,959,toad.png,Objects_138_h.jpg,6
256,Think,Neutral,Non vivant,Org,1179305,2,1513,hen.png,Objects_082_h.jpg,6
257,Baseline,Neutral,Vivant,NonOrg,1183574,2,613,backfloat.png,Black.jpg,6
258,Think,Emotion,Non vivant,Org,1187042,2,1275,tortoise01.png,Objects_233_h.jpg,6
259,No-Think,Neutral,Vivant,NonOrg,1191010,2,981,alarmclock02b.png,People_048_h.jpg,6
260,Think,Emotion,Non vivant,NonOrg,1195045,2,1007,toaster02.png,Objects_151_h.jpg,6
261,Think,Neutral,Non vivant,NonOrg,1199030,2,702,usbcable01b.png,Landscapes_048_h.jpg,6
262,Think,Neutral,Vivant,NonOrg,1202448,1,1116,baseball01a.png,Faces_024_h.jpg,6
263,Baseline,Emotion,Vivant,Org,1206316,1,608,rockbass.png,Black.jpg,6
264,Think,Neutral,Non vivant,NonOrg,1209667,2,865,bikehelmet.png,Landscapes_034_h.jpg,6
265,Think,Emotion,Vivant,NonOrg,1213335,1,1472,airhockeypaddle01a.png,Animals_032_h.jpg,6
266,No-Think,Neutral,Vivant,Org,1217804,1,1221,kangaroo.png,People_138_h.jpg,6
267,No-Think,Emotion,Vivant,NonOrg,1222005,2,695,binoculars01b.png,Animals_045_h.jpg,6
268,Baseline,Neutral,Non vivant,Org,1225707,1,624,killerwhale.png,Black.jpg,6
269,Baseline,Emotion,Vivant,Org,1229291,1,723,stuffedpuffin.png,Black.jpg,6
270,Think,Emotion,Non vivant,Org,1239645,2,1408,tortoise01.png,Objects_233_h.jpg,7
271,No-Think,Emotion,Vivant,Org,1243997,1,1411,tiger02.png,People_202_h.jpg,7
272,No-Think,Emotion,Non vivant,Org,1248349,1,992,cow.png,Landscapes_026_h.jpg,7
273,Think,Neutral,Non vivant,Org,1278611,2,1046,hen.png,Objects_082_h.jpg,7
274,Think,Neutral,Non vivant,NonOrg,1282395,2,785,usbcable01b.png,Landscapes_048_h.jpg,7
275,No-Think,Neutral,Non vivant,NonOrg,1285980,2,547,alarmclock01.png,Landscapes_049_h.jpg,7
276,No-Think,Emotion,Vivant,NonOrg,1289415,2,2217,binoculars01b.png,Animals_045_h.jpg,7
277,Think,Neutral,Vivant,Org,1297902,1,687,caribou01.png,Faces_308_h.jpg,7
