,Cond1,Cond2,Cond3,Cond4,Image.OnsetTime,Image.RESP,Image.RT,ImageCentre,ImageFond,ListImage.Cycle
203,Think,Emotion,Vivant,NonOrg,1197476,1,1361,toytractor01b.png,People_129_h.jpg,5
204,No-Think,Neutral,Non vivant,NonOrg,1201661,2,1238,bandage.png,Objects_204_h.jpg,5
205,No-Think,Neutral,Non vivant,Org,1205896,1,882,killerwhale.png,Objects_214_h.jpg,5
206,Baseline,Neutral,Vivant,Org,1209498,1,1047,caribou01.png,Black.jpg,5
207,Think,Neutral,Vivant,NonOrg,1213232,1,1623,bib.png,Faces_044_h.jpg,5
208,Baseline,Neutral,Non vivant,Org,1217784,1,1262,lion.png,Black.jpg,5
209,Baseline,Neutral,Vivant,NonOrg,1221769,2,1814,amphora.png,Black.jpg,5
210,Think,Neutral,Vivant,NonOrg,1226321,1,1318,alarmclock02b.png,People_048_h.jpg,5
211,Baseline,Emotion,Non vivant,NonOrg,1230672,2,1096,scotchtape.png,Black.jpg,5
212,Think,Neutral,Vivant,Org,1238909,1,1695,moose.png,Faces_224_h.jpg,5
213,No-Think,Emotion,Vivant,Org,1243477,1,1190,stuffedpuffin.png,People_227_h.jpg,5
214,Baseline,Emotion,Vivant,Org,1247496,1,458,saintbernard.png,Black.jpg,5
215,Baseline,Neutral,Non vivant,Org,1250814,1,863,hen.png,Black.jpg,5
216,Baseline,Emotion,Non vivant,NonOrg,1254648,2,1649,toaster02.png,Black.jpg,5
217,No-Think,Emotion,Non vivant,NonOrg,1258967,2,1868,scale01b.png,Objects_127_h.jpg,5
218,Baseline,Neutral,Vivant,Org,1263819,1,2934,beaver.png,Black.jpg,5
219,Baseline,Neutral,Non vivant,NonOrg,1275690,2,936,bikehelmet.png,Black.jpg,5
220,No-Think,Neutral,Vivant,NonOrg,1279592,2,720,backfloat.png,People_109_h.jpg,5
221,Think,Emotion,Vivant,Org,1283160,1,1416,tiger02.png,People_202_h.jpg,5
222,Think,Neutral,Non vivant,Org,1287428,2,2671,dromedary.png,Landscapes_073_h.jpg,5
223,Think,Emotion,Non vivant,NonOrg,1292847,2,1061,aceofdiamond.png,Objects_109_h.jpg,5
224,Baseline,Neutral,Vivant,Org,1296848,1,1201,beaver.png,Black.jpg,6
225,Think,Neutral,Vivant,Org,1300700,1,920,kangaroo.png,People_138_h.jpg,6
226,Think,Neutral,Non vivant,Org,1304351,2,764,dromedary.png,Landscapes_073_h.jpg,6
227,Think,Neutral,Non vivant,NonOrg,1307936,2,1144,alarmclock01.png,Landscapes_049_h.jpg,6
228,Baseline,Emotion,Non vivant,NonOrg,1311837,2,492,toaster02.png,Black.jpg,6
229,Baseline,Emotion,Non vivant,NonOrg,1315022,2,499,scotchtape.png,Black.jpg,6
230,Think,Emotion,Non vivant,NonOrg,1318357,2,771,aceofdiamond.png,Objects_109_h.jpg,6
231,Think,Neutral,Non vivant,Org,1321925,2,655,blackbear.png,Objects_085_h.jpg,6
232,Think,Emotion,Non vivant,Org,1325543,2,1388,cow.png,Landscapes_026_h.jpg,6
233,No-Think,Emotion,Vivant,NonOrg,1337964,2,935,beachpaddle01a.png,People_233_h.jpg,6
234,Think,Neutral,Non vivant,NonOrg,1360873,2,963,armchair01.png,Objects_043_h.jpg,6
235,No-Think,Emotion,Vivant,Org,1364741,1,1708,rockbass.png,People_240_h.jpg,6
